pin,address,lat,lon
16182300130000,842 S GUNDERSON AVE,41.87288591,-87.78635527
16182300140000,846 S GUNDERSON AVE,41.87275558,-87.78635638
16182300150000,801 S ELMWOOD AVE,41.87429755,-87.78570745
16182300160000,805 S ELMWOOD AVE,41.87418822,-87.78570838
16182300170000,809 S ELMWOOD AVE,41.87408734,-87.78570924
16182300180000,811 S ELMWOOD AVE,41.87394017,-87.78569911
16182300190000,815 S ELMWOOD AVE,41.87383507,-87.7857
16182300200000,819 S ELMWOOD AVE,41.87372585,-87.78570094
16182300210000,821 S ELMWOOD AVE,41.87358708,-87.78570212
16182300220000,825 S ELMWOOD AVE,41.87347788,-87.78570875
16182300230000,829 S ELMWOOD AVE,41.87336433,-87.78570972
16182300240000,833 S ELMWOOD AVE,41.87322983,-87.78569947
16182300250000,835 S ELMWOOD AVE,41.87312053,-87.7857061
16182300260000,839 S ELMWOOD AVE,41.87301952,-87.78567879
16182300270000,843 S ELMWOOD AVE,41.87289348,-87.78567417
16182300290000,430 HARRISON ST,41.87274401,-87.78563376
16182310010000,800 S ELMWOOD AVE,41.87431461,-87.78526747
16182310020000,804 S ELMWOOD AVE,41.87420937,-87.78524019
16182310030000,808 S ELMWOOD AVE,41.87409592,-87.78524116
16182310040000,810 S ELMWOOD AVE,41.87394882,-87.78524242
16182310050000,814 S ELMWOOD AVE,41.87383115,-87.78524342
16182310060000,818 S ELMWOOD AVE,41.87372543,-87.78522839
16182310070000,820 S ELMWOOD AVE,41.87359499,-87.78520702
16182310080000,824 S ELMWOOD AVE,41.87348989,-87.78520792
16182310090000,828 S ELMWOOD AVE,41.87336795,-87.78519757
16182310100000,832 S ELMWOOD AVE,41.87323765,-87.78520438
16182310110000,834 S ELMWOOD AVE,41.87312837,-87.78519392
16182310120000,838 S ELMWOOD AVE,41.87301482,-87.78519489
16182310130000,842 S ELMWOOD AVE,41.8729056,-87.78519583
16182310140000,846 S ELMWOOD AVE,41.87279235,-87.78521456
16182310150000,801 S RIDGELAND AVE,41.87431921,-87.78459862
16182310160000,805 S RIDGELAND AVE,41.87421007,-87.78461667
16182310170000,809 S RIDGELAND AVE,41.87410475,-87.78457227
16182310180000,811 S RIDGELAND AVE,41.87396606,-87.78456776
16182310190000,815 S RIDGELAND AVE,41.87385251,-87.78456873
16182310200000,819 S RIDGELAND AVE,41.87373484,-87.78456974
16182310210000,821 S RIDGELAND AVE,41.87360449,-87.78456516
16182310220000,825 S RIDGELAND AVE,41.87350017,-87.78457243
16182310230000,829 S RIDGELAND AVE,41.87338589,-87.78455594
16182310240000,833 S RIDGELAND AVE,41.87324722,-87.78455713
16182310250000,835 S RIDGELAND AVE,41.87313789,-87.78455806
16182310260000,839 S RIDGELAND AVE,41.87302448,-87.78456473
16182310270000,843 S RIDGELAND AVE,41.87290671,-87.78454325
16182310280000,414 HARRISON ST,41.87273638,-87.78477532
16183000030000,1141 GARFIELD ST,41.87205392,-87.8038013
16183010050000,912 S MAPLE AVE,41.87177338,-87.80331954
16183010060000,914 S MAPLE AVE,41.87167673,-87.80330482
16183010070000,916 S MAPLE AVE,41.8715879,-87.80331073
16183010080000,920 S MAPLE AVE,41.87150291,-87.80331143
16183010090000,922 S MAPLE AVE,41.8714101,-87.80329151
16183010100000,924 S MAPLE AVE,41.87132132,-87.80330775
16183010110000,926 S MAPLE AVE,41.87121692,-87.80328793
16183010120000,932 S MAPLE AVE,41.87110479,-87.80326817
16183010130000,934 S MAPLE AVE,41.87100819,-87.8032638
16183010140000,938 S MAPLE AVE,41.87091924,-87.80324384
16183010150000,940 S MAPLE AVE,41.87081109,-87.80324991
16183010160000,944 S MAPLE AVE,41.87071838,-87.80325067
16183010170000,946 S MAPLE AVE,41.87062173,-87.80323595
16183010180000,913 WISCONSIN AVE,41.87179234,-87.80234387
16183010190000,917 WISCONSIN AVE,41.87167645,-87.80234483
16183010200000,919 WISCONSIN AVE,41.87159131,-87.8023145
16183010210000,921 WISCONSIN AVE,41.8715141,-87.80232548
16183010220000,923 WISCONSIN AVE,41.87142134,-87.8023159
16183010230000,927 WISCONSIN AVE,41.8713286,-87.8023115
16183010240000,929 WISCONSIN AVE,41.87123199,-87.80230713
16183010250000,933 WISCONSIN AVE,41.87110444,-87.80229267
16183010260000,935 WISCONSIN AVE,41.87103104,-87.80229327
16183010270000,939 WISCONSIN AVE,41.87092287,-87.80229417
16183010280000,941 WISCONSIN AVE,41.87082634,-87.80230531
16183010290000,945 WISCONSIN AVE,41.87072976,-87.80230611
16183010300000,947 WISCONSIN AVE,41.87062922,-87.80228625
16183010310000,1103 GARFIELD ST,41.87209706,-87.80231619
16183010320000,1101 GARFIELD ST,41.87191751,-87.80220148
16183010340000,1125 GARFIELD ST,41.87216164,-87.80296122
16183020010000,1047 GARFIELD ST,41.87219918,-87.80151824
16183020020000,906 WISCONSIN AVE,41.87202539,-87.80177895
16183020030000,908 WISCONSIN AVE,41.87193654,-87.80177968
16183020040000,1045 GARFIELD ST,41.87216848,-87.80140003
16183020050000,1043 GARFIELD ST,41.87215108,-87.80126468
16183020060000,1039 GARFIELD ST,41.8721576,-87.80113054
16183020070000,901 WENONAH AVE,41.87220679,-87.80090772
16183020090000,905 WENONAH AVE,41.87209083,-87.80089316
16183020100000,909 WENONAH AVE,41.87197085,-87.8009085
16183020110000,912 WISCONSIN AVE,41.87179352,-87.80176339
16183020120000,916 WISCONSIN AVE,41.87169308,-87.80176423
16183020130000,918 WISCONSIN AVE,41.87161188,-87.80174938
16183020140000,920 WISCONSIN AVE,41.87152298,-87.80173977
16183020150000,922 WISCONSIN AVE,41.87144185,-87.80174045
16183020160000,926 WISCONSIN AVE,41.87136459,-87.80174109
16183020170000,928 WISCONSIN AVE,41.87127571,-87.80173665
16183020180000,930 WISCONSIN AVE,41.871183,-87.80173742
16183020190000,932 WISCONSIN AVE,41.87109801,-87.80173812
16183020200000,936 WISCONSIN AVE,41.87102075,-87.80173876
16183020210000,938 WISCONSIN AVE,41.87093189,-87.8017395
16183020220000,940 WISCONSIN AVE,41.87083918,-87.80174027
16183020230000,944 WISCONSIN AVE,41.87075025,-87.80172549
16183020240000,946 WISCONSIN AVE,41.87062642,-87.80174399
16183020250000,913 WENONAH AVE,41.87180162,-87.8009469
16183020260000,917 WENONAH AVE,41.8717089,-87.80094767
16183020270000,919 WENONAH AVE,41.87161614,-87.80093809
16183020280000,921 WENONAH AVE,41.87149628,-87.8009184
16183020290000,925 WENONAH AVE,41.87139181,-87.80088306
16183020300000,929 WENONAH AVE,41.87129521,-87.80087869
16183020310000,931 WENONAH AVE,41.87119088,-87.80087438
16183020320000,933 WENONAH AVE,41.871102,-87.80086994
16183020330000,937 WENONAH AVE,41.87102474,-87.80087059
16183020340000,939 WENONAH AVE,41.87092818,-87.80087656
16183020350000,941 WENONAH AVE,41.87086637,-87.80087707
16183020360000,943 WENONAH AVE,41.87075444,-87.80089869
16183020370000,947 WENONAH AVE,41.87064241,-87.80089962
16183030010000,900 WENONAH AVE,41.87221598,-87.80039041
16183030020000,902 WENONAH AVE,41.87213092,-87.8003756
16183030030000,904 WENONAH AVE,41.87204202,-87.800366
16183030040000,908 WENONAH AVE,41.87194933,-87.80037194
16183030050000,1013 GARFIELD ST,41.87215969,-87.79999435
16183030060000,1011 GARFIELD ST,41.87217802,-87.79988703
16183030100000,912 WENONAH AVE,41.87182955,-87.80036776
16183030110000,916 WENONAH AVE,41.87172138,-87.80036866
16183030120000,920 WENONAH AVE,41.87161703,-87.80035918
16183030130000,922 WENONAH AVE,41.87151042,-87.80037718
16183030140000,924 WENONAH AVE,41.8714059,-87.8003315
16183030150000,928 WENONAH AVE,41.87129785,-87.80035826
16183030160000,930 WENONAH AVE,41.87120129,-87.80036423
16183030170000,934 WENONAH AVE,41.87106608,-87.80036535
16183030180000,938 WENONAH AVE,41.8709695,-87.80036616
16183030190000,940 WENONAH AVE,41.8708652,-87.80036702
16183030200000,944 WENONAH AVE,41.87075703,-87.80036792
16183030210000,946 WENONAH AVE,41.87064877,-87.80034813
16183030220000,913 HOME AVE,41.87185259,-87.7995066
16183030230000,915 HOME AVE,41.87175594,-87.79949189
16183030240000,917 HOME AVE,41.87166711,-87.7994978
16183030250000,921 HOME AVE,41.87155894,-87.7994987
16183030270000,923 HOME AVE,41.87144684,-87.79948411
16183030280000,925 HOME AVE,41.87136192,-87.79950034
16183030290000,929 HOME AVE,41.87125219,-87.79948219
16183030300000,931 HOME AVE,41.8711398,-87.79947675
16183030320000,937 HOME AVE,41.87100779,-87.79945992
16183030330000,941 HOME AVE,41.87086483,-87.79945594
16183030340000,947 HOME AVE,41.87072246,-87.79950885
16183030350000,1009 GARFIELD ST,41.87218679,-87.79974828
16183030370000,1001 GARFIELD ST,41.87223834,-87.79938214
16183040010000,908 HOME AVE,41.8719848,-87.79905299
16183040020000,937 GARFIELD ST,41.87221382,-87.7984731
16183040030000,907 S CLINTON AVE,41.87208939,-87.79830696
16183040040000,912 HOME AVE,41.87184227,-87.79894808
16183040050000,914 HOME AVE,41.87175342,-87.79894882
16183040060000,918 HOME AVE,41.87165681,-87.79894446
16183040070000,920 HOME AVE,41.87156803,-87.79896071
16183040080000,922 HOME AVE,41.87146752,-87.79894603
16183040090000,926 HOME AVE,41.87138644,-87.79895705
16183040100000,928 HOME AVE,41.87128583,-87.79892169
16183040110000,930 HOME AVE,41.8712047,-87.79892236
16183040120000,934 HOME AVE,41.87111585,-87.7989231
16183040130000,936 HOME AVE,41.87102314,-87.79892387
16183040140000,938 HOME AVE,41.87092269,-87.79892471
16183040150000,942 HOME AVE,41.87081836,-87.79892041
16183040160000,946 HOME AVE,41.87070242,-87.79891103
16183040170000,913 S CLINTON AVE,41.87185821,-87.79822342
16183040180000,915 S CLINTON AVE,41.87176163,-87.79822422
16183040190000,919 S CLINTON AVE,41.87167278,-87.79822496
16183040200000,921 S CLINTON AVE,41.87159165,-87.79822564
16183040210000,923 S CLINTON AVE,41.87149899,-87.79823676
16183040220000,927 S CLINTON AVE,41.87141004,-87.79821759
16183040230000,929 S CLINTON AVE,41.87132891,-87.79821827
16183040240000,931 S CLINTON AVE,41.87123075,-87.79819678
16183040250000,933 S CLINTON AVE,41.8711419,-87.79819752
16183040260000,937 S CLINTON AVE,41.87106463,-87.79819816
16183040270000,939 S CLINTON AVE,41.87096026,-87.79818352
16183040280000,941 S CLINTON AVE,41.87087148,-87.79819978
16183040290000,945 S CLINTON AVE,41.87078258,-87.79819017
16183040300000,947 S CLINTON AVE,41.87069759,-87.79819088
16183050010000,921 GARFIELD ST,41.87224353,-87.79749998
16183050020000,906 S CLINTON AVE,41.87206035,-87.797648
16183050030000,908 S CLINTON AVE,41.87199168,-87.79768008
16183050040000,910 S CLINTON AVE,41.87191023,-87.79765871
16183050050000,916 S CLINTON AVE,41.8717714,-87.79768153
16183050060000,918 S CLINTON AVE,41.87167076,-87.79768686
16183050070000,920 S CLINTON AVE,41.87155988,-87.79765634
16183050080000,926 S CLINTON AVE,41.87142902,-87.79765743
16183050090000,928 S CLINTON AVE,41.87130822,-87.79765844
16183050100000,932 S CLINTON AVE,41.87117061,-87.7976506
16183050110000,934 S CLINTON AVE,41.87108334,-87.79764684
16183050120000,936 S CLINTON AVE,41.87099266,-87.79762962
16183050130000,940 S CLINTON AVE,41.8708887,-87.79764397
16183050150000,901 S KENILWORTH AVE,41.87217509,-87.79689137
16183050160000,903 S KENILWORTH AVE,41.87210123,-87.796883
16183050170000,905 S KENILWORTH AVE,41.87200056,-87.79688384
16183050180000,907 S KENILWORTH AVE,41.87192674,-87.79688446
16183050190000,911 S KENILWORTH AVE,41.87183615,-87.79688522
16183050200000,917 S KENILWORTH AVE,41.87170345,-87.79689904
16183050210000,921 S KENILWORTH AVE,41.87160937,-87.79687287
16183050220000,923 S KENILWORTH AVE,41.8715288,-87.79686455
16183050230000,927 S KENILWORTH AVE,41.87145163,-87.7968652
16183050240000,929 S KENILWORTH AVE,41.87136966,-87.79685951
16183050250000,931 S KENILWORTH AVE,41.87127235,-87.79686033
16183050260000,933 S KENILWORTH AVE,41.87117938,-87.79686429
16183050270000,935 S KENILWORTH AVE,41.87108924,-87.79686823
16183050280000,939 S KENILWORTH AVE,41.87099053,-87.79684993
16183050290000,941 S KENILWORTH AVE,41.8708744,-87.79685205
16183050300000,943 S KENILWORTH AVE,41.8707753,-87.79686375
16183050310000,945 S KENILWORTH AVE,41.87070283,-87.79687407
16183050320000,944 S CLINTON AVE,41.87078788,-87.79760887
16183060010000,902 S KENILWORTH AVE,41.87212215,-87.79632175
16183060020000,904 S KENILWORTH AVE,41.87203824,-87.79631796
16183060030000,908 S KENILWORTH AVE,41.87196103,-87.79630962
16183060040000,910 S KENILWORTH AVE,41.87188387,-87.79631476
16183060050000,912 S KENILWORTH AVE,41.87179663,-87.79631549
16183060060000,918 S KENILWORTH AVE,41.87166904,-87.79629989
16183060070000,922 S KENILWORTH AVE,41.87158516,-87.79630059
16183060080000,924 S KENILWORTH AVE,41.8714946,-87.79631034
16183060090000,926 S KENILWORTH AVE,41.8714074,-87.79632005
16183060100000,928 S KENILWORTH AVE,41.87133356,-87.79631618
16183060110000,930 S KENILWORTH AVE,41.87125301,-87.79631236
16183060120000,932 S KENILWORTH AVE,41.87116904,-87.79629509
16183060130000,936 S KENILWORTH AVE,41.87108515,-87.79629579
16183060140000,938 S KENILWORTH AVE,41.87099789,-87.79629203
16183060150000,940 S KENILWORTH AVE,41.87090729,-87.79629279
16183060160000,944 S KENILWORTH AVE,41.87082334,-87.79628001
16183060170000,946 S KENILWORTH AVE,41.87072264,-87.79627187
16183060180000,829 GARFIELD ST,41.8720588,-87.79561734
16183060200000,913 S GROVE AVE,41.87190152,-87.7955759
16183060210000,915 S GROVE AVE,41.87182099,-87.79557658
16183060220000,917 S GROVE AVE,41.87173375,-87.79557731
16183060230000,923 S GROVE AVE,41.87158888,-87.79556881
16183060240000,925 S GROVE AVE,41.87149741,-87.79556842
16183060250000,927 S GROVE AVE,41.87141346,-87.79555565
16183060260000,929 S GROVE AVE,41.87133628,-87.79555629
16183060270000,933 S GROVE AVE,41.87119535,-87.79555747
16183060280000,935 S GROVE AVE,41.87109133,-87.79555835
16183060290000,937 S GROVE AVE,41.87099744,-87.79557261
16183060300000,941 S GROVE AVE,41.8709135,-87.79555984
16183060310000,945 S GROVE AVE,41.87082957,-87.79555156
16183060320000,947 S GROVE AVE,41.87074696,-87.79554718
16183070030000,910 S GROVE AVE,41.87176952,-87.79512642
16183070040000,817 GARFIELD ST,41.87200025,-87.79495375
16183070050000,815 GARFIELD ST,41.87195926,-87.79480134
16183070060000,811 GARFIELD ST,41.87183098,-87.79463618
16183070070000,922 S GROVE AVE,41.87154188,-87.79503398
16183070080000,924 S GROVE AVE,41.871458,-87.79503468
16183070090000,928 S GROVE AVE,41.87136058,-87.79501304
16183070100000,930 S GROVE AVE,41.87127661,-87.79499577
16183070110000,932 S GROVE AVE,41.87119941,-87.79499192
16183070120000,934 S GROVE AVE,41.87111551,-87.79498813
16183070140000,940 S GROVE AVE,41.87093435,-87.79499864
16183070160000,946 S GROVE AVE,41.8707933,-87.79497287
16183070170000,901 S OAK PARK AVE,41.87195093,-87.79411135
16183070180000,903 S OAK PARK AVE,41.87186941,-87.79424498
16183070190000,905 S OAK PARK AVE,41.87177539,-87.79423229
16183070200000,907 S OAK PARK AVE,41.87168087,-87.79420848
16183070250000,925 S OAK PARK AVE,41.87110463,-87.79430663
16183070290000,945 S OAK PARK AVE,41.87081625,-87.79434948
16183070320000,821 GARFIELD ST,41.87201278,-87.79508625
16183070340000,929 S OAK PARK AVE,41.87096686,-87.79426735
16183070350000,917 S OAK PARK AVE,41.87139954,-87.79422288
16183070380000,919 S OAK PARK AVE,41.87127238,-87.79430073
16183080020000,1105 S MAPLE AVE,41.86797038,-87.80384857
16183080030000,7140 W ROOSEVELT RD,41.86526073,-87.803778
16183090040000,1016 S MAPLE AVE,41.8697929,-87.80319853
16183090050000,1018 S MAPLE AVE,41.86970612,-87.80319925
16183090060000,1022 S MAPLE AVE,41.86960891,-87.80319541
16183090070000,1030 S MAPLE AVE,41.86951168,-87.80318692
16183090080000,1032 S MAPLE AVE,41.86938764,-87.80318043
16183090090000,1034 S MAPLE AVE,41.86925576,-87.80318616
16183090100000,1036 S MAPLE AVE,41.86911692,-87.80318731
16183090110000,1040 S MAPLE AVE,41.86898116,-87.80319308
16183090120000,1044 S MAPLE AVE,41.86888047,-87.80318927
16183090130000,1046 S MAPLE AVE,41.86879023,-87.80319001
16183090140000,1001 WISCONSIN AVE,41.87036811,-87.8022941
16183090150000,1005 WISCONSIN AVE,41.87021883,-87.80229069
16183090160000,1009 WISCONSIN AVE,41.87006608,-87.8022873
16183090170000,1015 WISCONSIN AVE,41.86993759,-87.80227442
16183090180000,1017 WISCONSIN AVE,41.86980918,-87.80228013
16183090190000,1019 WISCONSIN AVE,41.86972219,-87.80225708
16183090200000,1023 WISCONSIN AVE,41.86964609,-87.80231348
16183090210000,1025 WISCONSIN AVE,41.8695251,-87.802334
16183090220000,1031 WISCONSIN AVE,41.86938285,-87.80223326
16183090230000,1035 WISCONSIN AVE,41.86925182,-87.80231083
16183090240000,1037 WISCONSIN AVE,41.86910862,-87.80223141
16183090250000,1041 WISCONSIN AVE,41.8689837,-87.80224174
16183090260000,1043 WISCONSIN AVE,41.86888651,-87.80224255
16183090270000,1047 WISCONSIN AVE,41.86880317,-87.80223394
16183090280000,1000 S MAPLE AVE,41.87036217,-87.80315254
16183090290000,1004 S MAPLE AVE,41.87026535,-87.80323235
16183090300000,1008 S MAPLE AVE,41.87018551,-87.803233
16183090310000,1010 S MAPLE AVE,41.87007086,-87.80321071
16183090320000,1012 S MAPLE AVE,41.86997716,-87.80321613
16183090330000,1014 S MAPLE AVE,41.86988344,-87.80321691
16183100010000,1000 WISCONSIN AVE,41.87036183,-87.80170847
16183100020000,1004 WISCONSIN AVE,41.87026819,-87.80172783
16183100030000,1006 WISCONSIN AVE,41.87015714,-87.8017334
16183100040000,1008 WISCONSIN AVE,41.87006681,-87.80171556
16183100050000,1012 WISCONSIN AVE,41.86998003,-87.80171628
16183100060000,1014 WISCONSIN AVE,41.86988978,-87.80171703
16183100070000,1016 WISCONSIN AVE,41.86979934,-87.80167555
16183100080000,1018 WISCONSIN AVE,41.86970909,-87.8016763
16183100090000,1022 WISCONSIN AVE,41.86962926,-87.80167696
16183100100000,1024 WISCONSIN AVE,41.86953198,-87.80165918
16183100110000,1028 WISCONSIN AVE,41.86943579,-87.80167105
16183100120000,1030 WISCONSIN AVE,41.86934216,-87.80169041
16183100130000,1032 WISCONSIN AVE,41.86925532,-87.80167719
16183100140000,1034 WISCONSIN AVE,41.8691685,-87.80166862
16183100150000,1038 WISCONSIN AVE,41.86907129,-87.80166478
16183100160000,1040 WISCONSIN AVE,41.86898445,-87.80165155
16183100170000,1042 WISCONSIN AVE,41.86889411,-87.80163371
16183100180000,1046 WISCONSIN AVE,41.86881081,-87.8016344
16183100190000,1001 WENONAH AVE,41.87037179,-87.80086206
16183100200000,1003 WENONAH AVE,41.87027816,-87.80088143
16183100210000,1007 WENONAH AVE,41.87016365,-87.80089167
16183100220000,1011 WENONAH AVE,41.87007675,-87.80086451
16183100230000,1015 WENONAH AVE,41.86995526,-87.80086552
16183100240000,1017 WENONAH AVE,41.86986161,-87.80088024
16183100250000,1019 WENONAH AVE,41.86976153,-87.80091905
16183100260000,1023 WENONAH AVE,41.86961913,-87.80090164
16183100270000,1027 WENONAH AVE,41.86949747,-87.80086547
16183100280000,1029 WENONAH AVE,41.86941521,-87.80088652
16183100290000,1033 WENONAH AVE,41.86931103,-87.80087809
16183100300000,1035 WENONAH AVE,41.86923113,-87.80086481
16183100310000,1037 WENONAH AVE,41.86913737,-87.8008563
16183100320000,1041 WENONAH AVE,41.86905405,-87.80085234
16183100330000,1043 WENONAH AVE,41.86894983,-87.80083462
16183100340000,1047 WENONAH AVE,41.86883535,-87.80084951
16183110010000,1000 WENONAH AVE,41.87037746,-87.80030927
16183110020000,1004 WENONAH AVE,41.87024907,-87.80031963
16183110030000,1006 WENONAH AVE,41.87015872,-87.80029714
16183110040000,1008 WENONAH AVE,41.87007194,-87.80029786
16183110050000,1012 WENONAH AVE,41.86995737,-87.80029417
16183110060000,1016 WENONAH AVE,41.86987055,-87.80028559
16183110070000,1018 WENONAH AVE,41.86975948,-87.80028652
16183110080000,1022 WENONAH AVE,41.86966915,-87.80026868
16183110090000,1024 WENONAH AVE,41.86955113,-87.80026966
16183110100000,1028 WENONAH AVE,41.8694539,-87.80026117
16183110110000,1030 WENONAH AVE,41.86935422,-87.80026843
16183110120000,1034 WENONAH AVE,41.86925351,-87.80025997
16183110130000,1036 WENONAH AVE,41.86914244,-87.80026089
16183110140000,1040 WENONAH AVE,41.86904865,-87.80024773
16183110150000,1042 WENONAH AVE,41.86893762,-87.80025795
16183110160000,1046 WENONAH AVE,41.86883692,-87.80024949
16183110170000,1001 HOME AVE,41.87041233,-87.79947402
16183110180000,1005 HOME AVE,41.87031463,-87.79948723
16183110190000,1007 HOME AVE,41.87019998,-87.79946496
16183110200000,1011 HOME AVE,41.8700889,-87.79946588
16183110210000,1015 HOME AVE,41.86999514,-87.79945736
16183110220000,1017 HOME AVE,41.86988409,-87.79946293
16183110230000,1019 HOME AVE,41.86979037,-87.79946371
16183110240000,1023 HOME AVE,41.86967927,-87.79945999
16183110250000,1025 HOME AVE,41.86958206,-87.79945615
16183110260000,1029 HOME AVE,41.86948142,-87.79946164
16183110270000,1031 HOME AVE,41.86937122,-87.79944575
16183110280000,1035 HOME AVE,41.86927052,-87.79943729
16183110290000,1039 HOME AVE,41.86916977,-87.79941954
16183110300000,1041 HOME AVE,41.86906221,-87.79942973
16183110310000,1043 HOME AVE,41.86897543,-87.79943045
16183110320000,1047 HOME AVE,41.86885395,-87.79943146
16183120010000,1000 HOME AVE,41.87042119,-87.79888751
16183120020000,1002 HOME AVE,41.87033616,-87.79889075
16183120030000,1006 HOME AVE,41.8702356,-87.79891483
16183120040000,1008 HOME AVE,41.87014188,-87.79891561
16183120050000,1012 HOME AVE,41.86999601,-87.79889824
16183120060000,1016 HOME AVE,41.86986411,-87.79889934
16183120070000,1018 HOME AVE,41.86978076,-87.79889073
16183120080000,1022 HOME AVE,41.86967663,-87.7988916
16183120090000,1024 HOME AVE,41.86958291,-87.79889238
16183120100000,1026 HOME AVE,41.86949943,-87.7988559
16183120130000,1034 HOME AVE,41.86927381,-87.79885778
16183120140000,1038 HOME AVE,41.86913488,-87.79884035
16183120150000,1040 HOME AVE,41.86904461,-87.79883645
16183120160000,1042 HOME AVE,41.86896478,-87.79883712
16183120170000,1046 HOME AVE,41.86885709,-87.79881943
16183120180000,1001 S CLINTON AVE,41.87042507,-87.7981848
16183120190000,1005 S CLINTON AVE,41.87032295,-87.79816707
16183120200000,1007 S CLINTON AVE,41.87021556,-87.79816347
16183120210000,1009 S CLINTON AVE,41.87011821,-87.7981553
16183120220000,1013 S CLINTON AVE,41.87003088,-87.79813805
16183120230000,1015 S CLINTON AVE,41.86995704,-87.79813418
16183120240000,1017 S CLINTON AVE,41.86986647,-87.79813942
16183120250000,1021 S CLINTON AVE,41.86977587,-87.79814018
16183120260000,1023 S CLINTON AVE,41.86967183,-87.79813656
16183120270000,1025 S CLINTON AVE,41.86959216,-87.79813534
16183120280000,1029 S CLINTON AVE,41.8695141,-87.79813338
16183120290000,1031 S CLINTON AVE,41.86942686,-87.79813411
16183120300000,1033 S CLINTON AVE,41.86930604,-87.79813062
16183120310000,1037 S CLINTON AVE,41.86923224,-87.79813573
16183120320000,1039 S CLINTON AVE,41.86914496,-87.79812747
16183120330000,1041 S CLINTON AVE,41.86904767,-87.79813278
16183120340000,1043 S CLINTON AVE,41.86897377,-87.79811542
16183120350000,1047 S CLINTON AVE,41.86887636,-87.79809377
16183120360000,1030 HOME AVE,41.86942307,-87.79885654
16183130010000,1000 S CLINTON AVE,41.87043538,-87.7976025
16183130020000,1002 S CLINTON AVE,41.87034158,-87.79763473
16183130030000,1006 S CLINTON AVE,41.87025752,-87.79759949
16183130040000,1008 S CLINTON AVE,41.87016691,-87.79759575
16183130050000,1012 S CLINTON AVE,41.87006622,-87.7975921
16183130060000,1014 S CLINTON AVE,41.86997562,-87.79759285
16183130070000,1016 S CLINTON AVE,41.86988503,-87.79759361
16183130080000,1020 S CLINTON AVE,41.86976436,-87.79762158
16183130090000,1022 S CLINTON AVE,41.86968378,-87.79761326
16183130100000,1026 S CLINTON AVE,41.86957635,-87.79760068
16183130110000,1028 S CLINTON AVE,41.86946201,-87.79754772
16183130120000,1032 S CLINTON AVE,41.86933809,-87.79759818
16183130130000,1036 S CLINTON AVE,41.86922392,-87.79758116
16183130140000,1040 S CLINTON AVE,41.86908968,-87.79757779
16183130150000,1042 S CLINTON AVE,41.86898207,-87.79752927
16183130160000,1046 S CLINTON AVE,41.86888821,-87.79754802
16183130170000,1001 S KENILWORTH AVE,41.87044245,-87.79686578
16183130180000,1005 S KENILWORTH AVE,41.87033351,-87.79683351
16183130190000,1009 S KENILWORTH AVE,41.87018404,-87.79685895
16183130200000,1015 S KENILWORTH AVE,41.87002952,-87.7968243
16183130210000,1017 S KENILWORTH AVE,41.86990539,-87.79682983
16183130220000,1021 S KENILWORTH AVE,41.86978457,-87.79682635
16183130230000,1023 S KENILWORTH AVE,41.869704,-87.79681804
16183130240000,1025 S KENILWORTH AVE,41.86961675,-87.79681877
16183130250000,1029 S KENILWORTH AVE,41.86951941,-87.7968106
16183130260000,1031 S KENILWORTH AVE,41.8694087,-87.79681602
16183130270000,1035 S KENILWORTH AVE,41.86931128,-87.79679437
16183130280000,1037 S KENILWORTH AVE,41.86920384,-87.79678179
16183130290000,1045 S KENILWORTH AVE,41.86898324,-87.79688856
16183140010000,1000 S KENILWORTH AVE,41.87046752,-87.79627759
16183140020000,1002 S KENILWORTH AVE,41.87037358,-87.79628287
16183140030000,1004 S KENILWORTH AVE,41.87030312,-87.79628346
16183140040000,1006 S KENILWORTH AVE,41.87021915,-87.7962662
16183140050000,1010 S KENILWORTH AVE,41.87013524,-87.7962624
16183140060000,1012 S KENILWORTH AVE,41.87004129,-87.79626319
16183140070000,1014 S KENILWORTH AVE,41.86997414,-87.79625477
16183140080000,1016 S KENILWORTH AVE,41.86988354,-87.79625553
16183140090000,1020 S KENILWORTH AVE,41.86981312,-87.7962651
16183140100000,1022 S KENILWORTH AVE,41.86972584,-87.79625685
16183140110000,1024 S KENILWORTH AVE,41.86962169,-87.79623076
16183140120000,1028 S KENILWORTH AVE,41.86954106,-87.79620897
16183140130000,1030 S KENILWORTH AVE,41.86943385,-87.79624581
16183140140000,1034 S KENILWORTH AVE,41.86933319,-87.79624666
16183140150000,1036 S KENILWORTH AVE,41.86922915,-87.79624303
16183140160000,1040 S KENILWORTH AVE,41.86912506,-87.79623043
16183140170000,1042 S KENILWORTH AVE,41.86901429,-87.79622237
16183140190000,1001 S GROVE AVE,41.87044979,-87.79556528
16183140200000,1003 S GROVE AVE,41.87033241,-87.79557974
16183140210000,1009 S GROVE AVE,41.87020826,-87.79558078
16183140220000,1013 S GROVE AVE,41.87007058,-87.79555947
16183140230000,1017 S GROVE AVE,41.86997644,-87.79551982
16183140240000,1019 S GROVE AVE,41.86987577,-87.79552067
16183140250000,1021 S GROVE AVE,41.86977511,-87.79552151
16183140260000,1025 S GROVE AVE,41.86968449,-87.79551778
16183140270000,1027 S GROVE AVE,41.86958383,-87.79551862
16183140280000,1029 S GROVE AVE,41.8694865,-87.79551495
16183140290000,1033 S GROVE AVE,41.86939588,-87.79551121
16183140300000,1035 S GROVE AVE,41.86929184,-87.79550759
