pin,year,class,char_yrblt
16183280361001,2026,299,
16183280361002,2020,299,
16183280361002,2021,299,
16183280361002,2022,299,
16183280361002,2023,299,
16183280361002,2024,299,
16183280361002,2025,299,
16183280361002,2026,299,
16183280361003,2020,299,
16183280361003,2021,299,
16183280361003,2022,299,
16183280361003,2023,299,
16183280361003,2024,299,
16183280361003,2025,299,
16183280361003,2026,299,
16183280361004,2020,299,
16183280361004,2021,299,
16183280361004,2022,299,
16183280361004,2023,299,
16183280361004,2024,299,
16183280361004,2025,299,
16183280361004,2026,299,
16183280361005,2020,299,
16183280361005,2021,299,
16183280361005,2022,299,
16183280361005,2023,299,
16183280361005,2024,299,
16183280361005,2025,299,
16183280361005,2026,299,
16183280370000,2020,295,2007.0
16183280370000,2021,295,2007.0
16183280370000,2022,295,2007.0
16183280370000,2023,295,2007.0
16183280370000,2024,295,2007.0
16183280370000,2025,295,2007.0
16183280370000,2026,295,2007.0
16183280380000,2020,295,2007.0
16183280380000,2021,295,2007.0
16183280380000,2022,295,2007.0
16183280380000,2023,295,2007.0
16183280380000,2024,295,2007.0
16183280380000,2025,295,2007.0
16183280380000,2026,295,2007.0
16183280390000,2020,295,2007.0
16183280390000,2021,295,2007.0
16183280390000,2022,295,2007.0
16183280390000,2023,295,2007.0
16183280390000,2024,295,2007.0
16183280390000,2025,295,2007.0
16183280390000,2026,295,2007.0
16183280400000,2020,295,2007.0
16183280400000,2021,295,2007.0
16183280400000,2022,295,2007.0
16183280400000,2023,295,2007.0
16183280400000,2024,295,2007.0
16183280400000,2025,295,2007.0
16183280400000,2026,295,2007.0
16183280410000,2020,295,2007.0
16183280410000,2021,295,2007.0
16183280410000,2022,295,2007.0
16183280410000,2023,295,2007.0
16183280410000,2024,295,2007.0
16183280410000,2025,295,2007.0
16183280410000,2026,295,2007.0
16183280420000,2020,295,2007.0
16183280420000,2021,295,2007.0
16183280420000,2022,295,2007.0
16183280420000,2023,295,2007.0
16183280420000,2024,295,2007.0
16183280420000,2025,295,2007.0
16183280420000,2026,295,2007.0
16183280430000,2020,295,2007.0
16183280430000,2021,295,2007.0
16183280430000,2022,295,2010.0
16183280430000,2023,295,2007.0
16183280430000,2024,295,2007.0
16183280430000,2025,295,2007.0
16183280430000,2026,295,2007.0
16183280440000,2020,295,2007.0
16183280440000,2021,295,2007.0
16183280440000,2022,295,2007.0
16183280440000,2023,295,2007.0
16183280440000,2024,295,2007.0
16183280440000,2025,295,2007.0
16183280440000,2026,295,2007.0
16183280450000,2020,295,2007.0
16183280450000,2021,295,2007.0
16183280450000,2022,295,2007.0
16183280450000,2023,295,2007.0
16183280450000,2024,295,2007.0
16183280450000,2025,295,2007.0
16183280450000,2026,295,2007.0
16183280460000,2020,295,2007.0
16183280460000,2021,295,2007.0
16183280460000,2022,295,2007.0
16183280460000,2023,295,2007.0
16183280460000,2024,295,2007.0
16183280460000,2025,295,2007.0
16183280460000,2026,295,2007.0
16183280470000,2020,295,2007.0
16183280470000,2021,295,2007.0
16183280470000,2022,295,2007.0
16183280470000,2023,295,2007.0
16183280470000,2024,295,2007.0
16183280470000,2025,295,2007.0
16183280470000,2026,295,2007.0
16183280480000,2020,295,2007.0
16183280480000,2021,295,2007.0
16183280480000,2022,295,2007.0
16183280480000,2023,295,2007.0
16183280480000,2024,295,2007.0
16183280480000,2025,295,2007.0
16183280480000,2026,295,2007.0
16183290010000,2020,205,1921.0
16183290010000,2021,205,1921.0
16183290010000,2022,205,1921.0
16183290010000,2023,205,1921.0
16183290010000,2024,205,1921.0
16183290010000,2025,205,1921.0
16183290010000,2026,205,1921.0
16183290020000,2020,205,1926.0
16183290020000,2021,205,1926.0
16183290020000,2022,205,1926.0
16183290020000,2023,205,1926.0
16183290020000,2024,205,1926.0
16183290020000,2025,205,1926.0
16183290020000,2026,205,1926.0
16183290030000,2020,205,1921.0
16183290030000,2021,205,1921.0
16183290030000,2022,205,1921.0
16183290030000,2023,205,1921.0
16183290030000,2024,205,1921.0
16183290030000,2025,205,1921.0
16183290030000,2026,205,1921.0
16183290040000,2020,205,1925.0
16183290040000,2021,205,1925.0
16183290040000,2022,205,1925.0
16183290040000,2023,205,1925.0
16183290040000,2024,205,1925.0
16183290040000,2025,205,1925.0
16183290040000,2026,205,1925.0
16183290050000,2020,205,1920.0
16183290050000,2021,205,1920.0
16183290050000,2022,205,1920.0
16183290050000,2023,205,1920.0
16183290050000,2024,205,1920.0
16183290050000,2025,205,1920.0
16183290050000,2026,205,1920.0
16183290060000,2020,202,1913.0
16183290060000,2021,202,1913.0
16183290060000,2022,202,1913.0
16183290060000,2023,202,1913.0
16183290060000,2024,202,1913.0
16183290060000,2025,202,1913.0
16183290060000,2026,206,1913.0
16183290070000,2020,205,1913.0
16183290070000,2021,205,1913.0
16183290070000,2022,205,1913.0
16183290070000,2023,205,1913.0
16183290070000,2024,205,1913.0
16183290070000,2025,205,1913.0
16183290070000,2026,205,1913.0
16183290110000,2020,203,1911.0
16183290110000,2021,203,1911.0
16183290110000,2022,203,1911.0
16183290110000,2023,203,1911.0
16183290110000,2024,203,1911.0
16183290110000,2025,203,1911.0
16183290110000,2026,203,1911.0
16183290120000,2020,203,1923.0
16183290120000,2021,203,1923.0
16183290120000,2022,203,1923.0
16183290120000,2023,203,1923.0
16183290120000,2024,203,1923.0
16183290120000,2025,203,1923.0
16183290120000,2026,203,1923.0
16183290130000,2020,205,1923.0
16183290130000,2021,205,1923.0
16183290130000,2022,205,1923.0
16183290130000,2023,205,1923.0
16183290130000,2024,205,1923.0
16183290130000,2025,205,1923.0
16183290130000,2026,205,1923.0
16183290140000,2020,205,1923.0
16183290140000,2021,205,1923.0
16183290140000,2022,205,1923.0
16183290140000,2023,205,1923.0
16183290140000,2024,205,1923.0
16183290140000,2025,205,1923.0
16183290140000,2026,205,1923.0
16183290150000,2020,315,
16183290150000,2021,315,
16183290150000,2022,315,
16183290150000,2023,315,
16183290150000,2024,315,
16183290150000,2025,315,
16183290150000,2026,315,
16183290160000,2020,205,1916.0
16183290160000,2021,205,1916.0
16183290160000,2022,205,1916.0
16183290160000,2023,205,1916.0
16183290160000,2024,205,1916.0
16183290160000,2025,205,1916.0
16183290160000,2026,205,1916.0
16183290170000,2020,205,1916.0
16183290170000,2021,205,1916.0
16183290170000,2022,205,1916.0
16183290170000,2023,205,1916.0
16183290170000,2024,205,1916.0
16183290170000,2025,205,1916.0
16183290170000,2026,205,1916.0
16183290200000,2020,205,1916.0
16183290200000,2021,205,1916.0
16183290200000,2022,205,1916.0
16183290200000,2023,205,1916.0
16183290200000,2024,205,1916.0
16183290200000,2025,205,1916.0
16183290200000,2026,205,1916.0
16183290210000,2020,203,1912.0
16183290210000,2021,203,1912.0
16183290210000,2022,203,1912.0
16183290210000,2023,203,1912.0
16183290210000,2024,203,1912.0
16183290210000,2025,203,1912.0
16183290210000,2026,203,1912.0
16183290220000,2020,205,1914.0
16183290220000,2021,205,1914.0
16183290220000,2022,205,1914.0
16183290220000,2023,205,1914.0
16183290220000,2024,205,1914.0
16183290220000,2025,205,1914.0
16183290220000,2026,205,1914.0
16183290230000,2020,203,1908.0
16183290230000,2021,203,1908.0
16183290230000,2022,203,1908.0
16183290230000,2023,203,1908.0
16183290230000,2024,203,1908.0
16183290230000,2025,203,1908.0
16183290230000,2026,203,1908.0
16183290240000,2020,205,1916.0
16183290240000,2021,205,1916.0
16183290240000,2022,205,1916.0
16183290240000,2023,205,1916.0
16183290240000,2024,205,1916.0
16183290240000,2025,205,1916.0
16183290240000,2026,205,1916.0
16183290250000,2020,203,1916.0
16183290250000,2021,203,1916.0
16183290250000,2022,203,1916.0
16183290250000,2023,203,1916.0
16183290250000,2024,203,1916.0
16183290250000,2025,203,1916.0
16183290250000,2026,203,1916.0
16183290260000,2020,278,2014.0
16183290260000,2021,278,2014.0
16183290260000,2022,278,2016.0
16183290260000,2023,278,2014.0
16183290260000,2024,278,2014.0
16183290260000,2025,278,2014.0
16183290260000,2026,278,2014.0
16183290270000,2020,211,1923.0
16183290270000,2021,211,1923.0
16183290270000,2022,211,1923.0
16183290270000,2023,211,1923.0
16183290270000,2024,211,1923.0
16183290270000,2025,211,1923.0
16183290270000,2026,211,1923.0
16183290280000,2020,590,
16183290280000,2021,590,
16183290280000,2022,590,
16183290280000,2023,590,
16183290280000,2024,590,
16183290280000,2025,590,
16183290280000,2026,590,
16183290290000,2020,590,
16183290290000,2021,590,
16183290290000,2022,590,
16183290290000,2023,590,
16183290290000,2024,590,
16183290290000,2025,590,
16183290290000,2026,590,
16183290300000,2020,590,
16183290300000,2021,590,
16183290300000,2022,590,
16183290300000,2023,590,
16183290300000,2024,590,
16183290300000,2025,590,
16183290300000,2026,590,
16183290310000,2020,517,
16183290310000,2021,517,
16183290310000,2022,517,
16183290310000,2023,517,
16183290310000,2024,517,
16183290310000,2025,517,
16183290310000,2026,517,
16183290320000,2020,517,
16183290320000,2021,517,
16183290320000,2022,517,
16183290320000,2023,517,
16183290320000,2024,517,
16183290320000,2025,517,
16183290320000,2026,517,
16183290330000,2020,517,
16183290330000,2021,517,
16183290330000,2022,517,
16183290330000,2023,517,
16183290330000,2024,517,
16183290330000,2025,517,
16183290330000,2026,517,
16183290340000,2020,212,1923.0
16183290340000,2021,212,1923.0
16183290340000,2022,212,1923.0
16183290340000,2023,212,1923.0
16183290340000,2024,212,1923.0
16183290340000,2025,212,1923.0
16183290340000,2026,212,1923.0
16183290350000,2020,517,
16183290350000,2021,517,
16183290350000,2022,517,
16183290350000,2023,517,
16183290350000,2024,517,
16183290350000,2025,517,
16183290350000,2026,517,
16183290360000,2020,517,
16183290360000,2021,517,
16183290360000,2022,517,
16183290360000,2023,517,
16183290360000,2024,517,
16183290360000,2025,517,
16183290360000,2026,517,
16183290370000,2020,212,1910.0
16183290370000,2021,212,1910.0
16183290370000,2022,212,1910.0
16183290370000,2023,212,1910.0
16183290370000,2024,212,1910.0
16183290370000,2025,212,1910.0
16183290370000,2026,212,1910.0
16183290380000,2020,517,
16183290380000,2021,517,
16183290380000,2022,517,
16183290380000,2023,517,
16183290380000,2024,517,
16183290380000,2025,517,
16183290380000,2026,517,
16183290390000,2020,212,1945.0
16183290390000,2021,212,1945.0
16183290390000,2022,212,1945.0
16183290390000,2023,212,1945.0
16183290390000,2024,212,1945.0
16183290390000,2025,212,1945.0
16183290390000,2026,212,1945.0
16183290400000,2020,203,1908.0
16183290400000,2021,203,1908.0
16183290400000,2022,203,1908.0
16183290400000,2023,203,1908.0
16183290400000,2024,203,1908.0
16183290400000,2025,203,1908.0
16183290400000,2026,203,1908.0
16183290410000,2020,203,1954.0
16183290410000,2021,203,1954.0
16183290410000,2022,203,1954.0
16183290410000,2023,203,1954.0
16183290410000,2024,203,1954.0
16183290410000,2025,203,1954.0
16183290410000,2026,203,1954.0
16183290420000,2020,203,1955.0
16183290420000,2021,203,1955.0
16183290420000,2022,203,1955.0
16183290420000,2023,203,1955.0
16183290420000,2024,203,1955.0
16183290420000,2025,203,1955.0
16183290420000,2026,203,1955.0
16183290430000,2020,211,1951.0
16183290430000,2021,211,1951.0
16183290430000,2022,211,1951.0
16183290430000,2023,211,1951.0
16183290430000,2024,211,1951.0
16183290430000,2025,211,1951.0
16183290430000,2026,211,1951.0
16184000010000,2020,EX,
16184000010000,2021,EX,
16184000010000,2022,EX,
16184000010000,2023,EX,
16184000010000,2024,EX,
16184000010000,2025,EX,
16184000010000,2026,EX,
16184000020000,2020,EX,
16184000020000,2021,EX,
16184000020000,2022,EX,
16184000020000,2023,EX,
16184000020000,2024,EX,
16184000020000,2025,EX,
16184000020000,2026,EX,
16184000030000,2020,EX,
16184000030000,2021,EX,
16184000030000,2022,EX,
16184000030000,2023,EX,
16184000030000,2024,EX,
16184000030000,2025,EX,
16184000030000,2026,EX,
16184000040000,2020,EX,
16184000040000,2021,EX,
16184000040000,2022,EX,
16184000040000,2023,EX,
16184000040000,2024,EX,
16184000040000,2025,EX,
16184000040000,2026,EX,
16184000050000,2020,EX,
16184000050000,2021,EX,
16184000050000,2022,EX,
16184000050000,2023,EX,
16184000050000,2024,EX,
16184000050000,2025,EX,
16184000050000,2026,EX,
16184000060000,2020,EX,
16184000060000,2021,EX,
16184000060000,2022,EX,
16184000060000,2023,EX,
16184000060000,2024,EX,
16184000060000,2025,EX,
16184000060000,2026,EX,
16184010010000,2020,EX,
16184010010000,2021,EX,
16184010010000,2022,EX,
16184010010000,2023,EX,
16184010010000,2024,EX,
16184010010000,2025,EX,
16184010010000,2026,EX,
16184010020000,2020,EX,
16184010020000,2021,EX,
16184010020000,2022,EX,
16184010020000,2023,EX,
16184010020000,2024,EX,
16184010020000,2025,EX,
16184010020000,2026,EX,
16184010030000,2020,EX,
16184010030000,2021,EX,
16184010030000,2022,EX,
16184010030000,2023,EX,
16184010030000,2024,EX,
16184010030000,2025,EX,
16184010030000,2026,EX,
16184010040000,2020,EX,
16184010040000,2021,EX,
16184010040000,2022,EX,
16184010040000,2023,EX,
16184010040000,2024,EX,
16184010040000,2025,EX,
16184010040000,2026,EX,
16184010050000,2020,EX,
16184010050000,2021,EX,
16184010050000,2022,EX,
16184010050000,2023,EX,
16184010050000,2024,EX,
16184010050000,2025,EX,
16184010050000,2026,EX,
16184010060000,2020,EX,
16184010060000,2021,EX,
16184010060000,2022,EX,
16184010060000,2023,EX,
16184010060000,2024,EX,
16184010060000,2025,EX,
16184010060000,2026,EX,
16184010070000,2020,EX,
16184010070000,2021,EX,
16184010070000,2022,EX,
16184010070000,2023,EX,
16184010070000,2024,EX,
16184010070000,2025,EX,
16184010070000,2026,EX,
16184010080000,2020,EX,
16184010080000,2021,EX,
16184010080000,2022,EX,
16184010080000,2023,EX,
16184010080000,2024,EX,
16184010080000,2025,EX,
16184010080000,2026,EX,
16184010100000,2020,EX,
16184010100000,2021,EX,
16184010100000,2022,EX,
16184010100000,2023,EX,
16184010100000,2024,EX,
16184010100000,2025,EX,
16184010100000,2026,EX,
16184010110000,2020,EX,
16184010110000,2021,EX,
16184010110000,2022,EX,
16184010110000,2023,EX,
16184010110000,2024,EX,
16184010110000,2025,EX,
16184010110000,2026,EX,
16184020020000,2020,212,1912.0
16184020020000,2021,212,1912.0
16184020020000,2022,212,1912.0
16184020020000,2023,212,1912.0
16184020020000,2024,212,1912.0
16184020020000,2025,212,1912.0
16184020020000,2026,212,1912.0
16184020030000,2020,212,1911.0
16184020030000,2021,212,1911.0
16184020030000,2022,212,1911.0
16184020030000,2023,212,1911.0
16184020030000,2024,212,1911.0
16184020030000,2025,212,1911.0
16184020030000,2026,212,1911.0
16184020040000,2020,212,1938.0
16184020040000,2021,212,1938.0
16184020040000,2022,212,1938.0
16184020040000,2023,212,1938.0
16184020040000,2024,212,1938.0
16184020040000,2025,212,1938.0
16184020040000,2026,212,1938.0
16184020050000,2020,517,
16184020050000,2021,517,
16184020050000,2022,517,
16184020050000,2023,517,
16184020050000,2024,517,
16184020050000,2025,517,
16184020050000,2026,517,
16184020060000,2020,517,
16184020060000,2021,517,
16184020060000,2022,517,
16184020060000,2023,517,
16184020060000,2024,517,
16184020060000,2025,517,
16184020060000,2026,517,
16184020070000,2020,517,
16184020070000,2021,517,
16184020070000,2022,517,
16184020070000,2023,517,
16184020070000,2024,517,
16184020070000,2025,517,
16184020070000,2026,517,
16184020080000,2020,517,
16184020080000,2021,517,
16184020080000,2022,517,
16184020080000,2023,517,
16184020080000,2024,517,
16184020080000,2025,517,
16184020080000,2026,517,
16184020100000,2020,EX,
16184020100000,2021,EX,
16184020100000,2022,EX,
16184020100000,2023,EX,
16184020100000,2024,EX,
16184020100000,2025,EX,
16184020100000,2026,EX,
16184020110000,2020,EX,
16184020110000,2021,EX,
16184020110000,2022,EX,
16184020110000,2023,EX,
16184020110000,2024,EX,
16184020110000,2025,EX,
16184020110000,2026,EX,
16184020120000,2020,EX,
16184020120000,2021,EX,
16184020120000,2022,EX,
16184020120000,2023,EX,
16184020120000,2024,EX,
16184020120000,2025,EX,
16184020120000,2026,EX,
16184020130000,2020,EX,
16184020130000,2021,EX,
16184020130000,2022,EX,
16184020130000,2023,EX,
16184020130000,2024,EX,
16184020130000,2025,EX,
16184020130000,2026,EX,
16184020140000,2020,EX,
16184020140000,2021,EX,
16184020140000,2022,EX,
16184020140000,2023,EX,
16184020140000,2024,EX,
16184020140000,2025,EX,
16184020140000,2026,EX,
16184020150000,2020,100,
16184020150000,2021,100,
16184020150000,2022,100,
16184020150000,2023,100,
16184020150000,2024,100,
16184020150000,2025,100,
16184020150000,2026,100,
16184020161001,2020,599,
16184020161001,2021,599,
16184020161001,2022,599,
16184020161001,2023,599,
16184020161001,2024,599,
16184020161001,2025,599,
16184020161001,2026,599,
16184020161002,2020,599,
16184020161002,2021,599,
16184020161002,2022,599,
16184020161002,2023,599,
16184020161002,2024,599,
16184020161002,2025,599,
16184020161002,2026,599,
16184020161003,2020,299,
16184020161003,2021,299,
16184020161003,2022,299,
16184020161003,2023,299,
16184020161003,2024,299,
16184020161003,2025,299,
16184020161003,2026,299,
16184020161004,2020,299,
16184020161004,2021,299,
16184020161004,2022,299,
16184020161004,2023,299,
16184020161004,2024,299,
16184020161004,2025,299,
16184020161004,2026,299,
16184020161005,2020,299,
16184020161005,2021,299,
16184020161005,2022,299,
16184020161005,2023,299,
16184020161005,2024,299,
16184020161005,2025,299,
16184020161005,2026,299,
16184020161006,2020,299,
16184020161006,2021,299,
16184020161006,2022,299,
16184020161006,2023,299,
16184020161006,2024,299,
16184020161006,2025,299,
16184020161006,2026,299,
16184020161007,2020,299,
16184020161007,2021,299,
16184020161007,2022,299,
16184020161007,2023,299,
16184020161007,2024,299,
16184020161007,2025,299,
16184020161007,2026,299,
16184020161008,2020,299,
16184020161008,2021,299,
16184020161008,2022,299,
16184020161008,2023,299,
16184020161008,2024,299,
16184020161008,2025,299,
16184020161008,2026,299,
16184020161009,2020,299,
16184020161009,2021,299,
16184020161009,2022,299,
16184020161009,2023,299,
16184020161009,2024,299,
16184020161009,2025,299,
16184020161009,2026,299,
16184020161010,2020,299,
16184020161010,2021,299,
16184020161010,2022,299,
16184020161010,2023,299,
16184020161010,2024,299,
16184020161010,2025,299,
16184020161010,2026,299,
16184020161011,2020,299,
16184020161011,2021,299,
16184020161011,2022,299,
16184020161011,2023,299,
16184020161011,2024,299,
16184020161011,2025,299,
16184020161011,2026,299,
16184020161012,2020,299,
16184020161012,2021,299,
16184020161012,2022,299,
16184020161012,2023,299,
16184020161012,2024,299,
16184020161012,2025,299,
16184020161012,2026,299,
16184020161013,2020,299,
16184020161013,2021,299,
16184020161013,2022,299,
16184020161013,2023,299,
16184020161013,2024,299,
16184020161013,2025,299,
16184020161013,2026,299,
16184020161014,2020,299,
16184020161014,2021,299,
16184020161014,2022,299,
16184020161014,2023,299,
16184020161014,2024,299,
16184020161014,2025,299,
16184020161014,2026,299,
16184030010000,2020,318,1901.0
16184030010000,2021,318,1901.0
16184030010000,2022,318,1901.0
16184030010000,2023,517,1912.0
16184030010000,2024,517,1912.0
16184030010000,2025,318,
16184030010000,2026,318,
16184030080000,2020,EX,
16184030080000,2021,EX,
16184030080000,2022,EX,
16184030080000,2023,EX,
16184030080000,2024,EX,
16184030080000,2025,EX,
16184030080000,2026,EX,
16184030090000,2020,318,
16184030090000,2021,318,
16184030090000,2022,318,
16184030090000,2023,318,
16184030090000,2024,318,
16184030090000,2025,318,
16184030090000,2026,318,
16184030120000,2020,205,1905.0
16184030120000,2021,205,1907.0
16184030120000,2022,205,1908.0
16184030120000,2023,205,1907.0
16184030120000,2024,205,1907.0
16184030120000,2025,205,1907.0
16184030120000,2026,205,1907.0
16184030130000,2020,203,1913.0
16184030130000,2021,203,1915.0
16184030130000,2022,203,1915.0
16184030130000,2023,203,1915.0
16184030130000,2024,203,1915.0
16184030130000,2025,203,1915.0
16184030130000,2026,203,1915.0
16184030140000,2020,205,1906.0
16184030140000,2021,205,1906.0
16184030140000,2022,205,1906.0
16184030140000,2023,205,1906.0
16184030140000,2024,205,1906.0
16184030140000,2025,205,1906.0
16184030140000,2026,205,1906.0
16184030150000,2020,203,1913.0
16184030150000,2021,203,1913.0
16184030150000,2022,203,1913.0
16184030150000,2023,203,1913.0
16184030150000,2024,203,1913.0
16184030150000,2025,203,1913.0
16184030150000,2026,203,1913.0
16184030160000,2020,205,1908.0
16184030160000,2021,205,1908.0
16184030160000,2022,205,1908.0
16184030160000,2023,205,1908.0
16184030160000,2024,205,1908.0
16184030160000,2025,205,1908.0
16184030160000,2026,205,1908.0
16184030170000,2020,241,
16184030170000,2021,241,
16184030170000,2022,241,
16184030170000,2023,241,
16184030170000,2024,241,
16184030170000,2025,241,
16184030170000,2026,241,
16184030180000,2020,211,1951.0
16184030180000,2021,211,1951.0
16184030180000,2022,211,1951.0
16184030180000,2023,211,1951.0
16184030180000,2024,211,1951.0
16184030180000,2025,211,1951.0
16184030180000,2026,211,1951.0
16184030190000,2020,211,1950.0
16184030190000,2021,211,1950.0
16184030190000,2022,211,1950.0
16184030190000,2023,211,1950.0
16184030190000,2024,211,1950.0
16184030190000,2025,211,1950.0
16184030190000,2026,211,1950.0
16184030200000,2020,290,
16184030200000,2021,290,
16184030200000,2022,290,
16184030200000,2023,290,
16184030200000,2024,290,
16184030200000,2025,290,
16184030200000,2026,290,
16184030220000,2020,211,1950.0
16184030220000,2021,211,1950.0
16184030220000,2022,211,1950.0
16184030220000,2023,211,1950.0
16184030220000,2024,211,1950.0
16184030220000,2025,211,1950.0
16184030220000,2026,211,1950.0
16184030250000,2020,234,1956.0
16184030250000,2021,234,1956.0
16184030250000,2022,234,1956.0
16184030250000,2023,234,1956.0
16184030250000,2024,234,1956.0
16184030250000,2025,234,1956.0
16184030250000,2026,234,1956.0
16184030260000,2020,241,
16184030260000,2021,241,
16184030260000,2022,241,
16184030260000,2023,241,
16184030260000,2024,241,
16184030260000,2025,241,
16184030260000,2026,241,
16184030270000,2020,211,1950.0
16184030270000,2021,211,1950.0
16184030270000,2022,211,1950.0
16184030270000,2023,211,1950.0
16184030270000,2024,211,1950.0
16184030270000,2025,211,1950.0
16184030270000,2026,211,1950.0
16184030280000,2020,211,1951.0
16184030280000,2021,211,1951.0
16184030280000,2022,211,1951.0
16184030280000,2023,211,1951.0
16184030280000,2024,211,1951.0
16184030280000,2025,211,1951.0
16184030280000,2026,211,1951.0
16184040040000,2020,390,
16184040040000,2021,390,
16184040040000,2022,390,
16184040040000,2023,390,
16184040040000,2024,390,
16184040040000,2025,390,
16184040040000,2026,390,
16184040050000,2020,390,
16184040050000,2021,390,
16184040050000,2022,390,
16184040050000,2023,390,
16184040050000,2024,390,
16184040050000,2025,390,
16184040050000,2026,390,
16184040060000,2020,315,
16184040060000,2021,315,
16184040060000,2022,315,
16184040060000,2023,315,
16184040060000,2024,315,
16184040060000,2025,315,
16184040060000,2026,315,
16184040070000,2020,211,1911.0
16184040070000,2021,211,1911.0
16184040070000,2022,211,1911.0
16184040070000,2023,211,1911.0
16184040070000,2024,211,1911.0
16184040070000,2025,211,1911.0
16184040070000,2026,211,1911.0
16184040080000,2020,206,1912.0
16184040080000,2021,206,1914.0
16184040080000,2022,206,1914.0
16184040080000,2023,206,1914.0
16184040080000,2024,206,1914.0
16184040080000,2025,206,1914.0
16184040080000,2026,206,1914.0
16184040090000,2020,203,1913.0
16184040090000,2021,203,1913.0
16184040090000,2022,203,1913.0
16184040090000,2023,203,1913.0
16184040090000,2024,203,1913.0
16184040090000,2025,203,1913.0
16184040090000,2026,203,1913.0
16184040100000,2020,203,1914.0
16184040100000,2021,203,1914.0
16184040100000,2022,203,1914.0
16184040100000,2023,203,1914.0
16184040100000,2024,203,1914.0
16184040100000,2025,203,1914.0
16184040100000,2026,203,1914.0
16184040110000,2020,202,1918.0
16184040110000,2021,202,1918.0
16184040110000,2022,202,1918.0
16184040110000,2023,205,1918.0
16184040110000,2024,205,1918.0
16184040110000,2025,205,1918.0
16184040110000,2026,205,1918.0
16184040120000,2020,203,1918.0
16184040120000,2021,203,1918.0
16184040120000,2022,203,1918.0
16184040120000,2023,203,1918.0
16184040120000,2024,203,1918.0
16184040120000,2025,203,1918.0
16184040120000,2026,203,1918.0
16184040130000,2020,203,1908.0
16184040130000,2021,203,1908.0
16184040130000,2022,203,1908.0
16184040130000,2023,203,1908.0
16184040130000,2024,203,1908.0
16184040130000,2025,203,1908.0
16184040130000,2026,203,1908.0
16184040140000,2020,205,1922.0
16184040140000,2021,205,1923.0
16184040140000,2022,205,1923.0
16184040140000,2023,205,1923.0
16184040140000,2024,205,1923.0
16184040140000,2025,205,1923.0
16184040140000,2026,205,1923.0
16184040150000,2020,205,1918.0
16184040150000,2021,205,1919.0
16184040150000,2022,205,1919.0
16184040150000,2023,205,1919.0
16184040150000,2024,205,1919.0
16184040150000,2025,205,1919.0
16184040150000,2026,205,1919.0
16184040160000,2020,203,1917.0
16184040160000,2021,203,1919.0
16184040160000,2022,203,1919.0
16184040160000,2023,203,1919.0
16184040160000,2024,203,1919.0
16184040160000,2025,203,1919.0
16184040160000,2026,203,1919.0
16184040170000,2020,203,1916.0
16184040170000,2021,203,1916.0
16184040170000,2022,203,1916.0
16184040170000,2023,203,1916.0
16184040170000,2024,203,1916.0
16184040170000,2025,203,1916.0
16184040170000,2026,203,1916.0
16184040180000,2020,205,1912.0
16184040180000,2021,205,1912.0
16184040180000,2022,205,1912.0
16184040180000,2023,205,1912.0
16184040180000,2024,205,1912.0
16184040180000,2025,205,1912.0
16184040180000,2026,205,1912.0
16184040190000,2020,205,1905.0
16184040190000,2021,205,1905.0
16184040190000,2022,205,1905.0
16184040190000,2023,205,1905.0
16184040190000,2024,205,1905.0
16184040190000,2025,205,1905.0
16184040190000,2026,205,1905.0
16184040210000,2020,EX,
16184040210000,2021,EX,
16184040210000,2022,EX,
16184040210000,2023,EX,
16184040210000,2024,EX,
16184040210000,2025,EX,
16184040210000,2026,EX,
16184040220000,2020,205,1909.0
16184040220000,2021,205,1909.0
16184040220000,2022,205,1909.0
16184040220000,2023,205,1909.0
16184040220000,2024,205,1909.0
16184040220000,2025,205,1909.0
16184040220000,2026,205,1909.0
16184040230000,2020,278,2006.0
16184040230000,2021,278,2006.0
16184040230000,2022,278,2006.0
16184040230000,2023,278,2006.0
16184040230000,2024,278,2006.0
16184040230000,2025,278,2006.0
16184040230000,2026,278,2006.0
16184050020000,2020,205,1898.0
16184050020000,2021,205,1898.0
16184050020000,2022,205,1898.0
16184050020000,2023,205,1898.0
16184050020000,2024,205,1898.0
16184050020000,2025,205,1898.0
16184050020000,2026,205,1898.0
16184050030000,2020,205,1899.0
16184050030000,2021,205,1899.0
16184050030000,2022,205,1899.0
16184050030000,2023,205,1899.0
16184050030000,2024,205,1899.0
16184050030000,2025,205,1899.0
16184050030000,2026,205,1899.0
16184050040000,2020,211,1911.0
16184050040000,2021,211,1912.0
16184050040000,2022,211,1912.0
16184050040000,2023,211,1912.0
16184050040000,2024,211,1912.0
16184050040000,2025,211,1912.0
16184050040000,2026,211,1912.0
16184050050000,2020,201,
16184050050000,2021,201,
16184050050000,2022,201,
16184050050000,2023,201,
16184050050000,2024,201,
16184050050000,2025,201,
16184050050000,2026,201,
16184050060000,2020,211,1934.0
16184050060000,2021,211,1934.0
16184050060000,2022,211,1934.0
16184050060000,2023,211,1934.0
16184050060000,2024,211,1934.0
16184050060000,2025,211,1934.0
16184050060000,2026,211,1934.0
16184050070000,2020,205,1903.0
16184050070000,2021,205,1903.0
16184050070000,2022,205,1903.0
16184050070000,2023,205,1903.0
16184050070000,2024,205,1903.0
16184050070000,2025,205,1903.0
16184050070000,2026,205,1903.0
16184050100000,2020,205,1898.0
16184050100000,2021,205,1898.0
