pin,class,nbhd,mailed_bldg,mailed_land,mailed_tot,ap_lat,ap_lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,n_cards,lat,lon,coord_source,arcgis_name,parceltype
16051030250000,203,27030,37563,7438,45001,41.90768603,-87.78046629,150 LE MOYNE PKY,,1299.0,4375.0,1924.0,Single-Family,1.0,41.90771717260009,-87.78044631188914,arcgis_pin14,16051030250000,BaseParcel
16051030260000,203,27030,35563,7438,43001,41.90769433,-87.78032702,146 LE MOYNE PKY,,1425.0,4375.0,1925.0,Single-Family,1.0,41.90771872139756,-87.78031771990732,arcgis_pin14,16051030260000,BaseParcel
16051030270000,203,27030,38563,7438,46001,41.9076938,-87.78021602,142 LE MOYNE PKY,,1401.0,4375.0,1924.0,Single-Family,1.0,41.90772027022517,-87.78018916437742,arcgis_pin14,16051030270000,BaseParcel
16051030280000,203,27030,30563,7438,38001,41.90769619,-87.78009267,140 LE MOYNE PKY,,1197.0,4375.0,1924.0,Single-Family,1.0,41.90772184637089,-87.78006060831831,arcgis_pin14,16051030280000,BaseParcel
16051030290000,206,27030,62563,7438,70001,41.90769554,-87.77995759,138 LE MOYNE PKY,,2444.0,4375.0,1925.0,Single-Family,1.0,41.90772339446045,-87.77993205276381,arcgis_pin14,16051030290000,BaseParcel
16051030300000,204,27030,39563,7438,47001,41.90769765,-87.77982601,134 LE MOYNE PKY,,1831.0,4375.0,1925.0,Single-Family,1.0,41.907724942859026,-87.77980349753216,arcgis_pin14,16051030300000,BaseParcel
16051030310000,206,27030,64500,8500,73000,41.90769424,-87.77968684,130 LE MOYNE PKY,,2429.0,5000.0,1931.0,Single-Family,1.0,41.90772659103092,-87.77966718971267,arcgis_pin14,16051030310000,BaseParcel
16051030320000,523,27030,127236,139264,266500,41.90882955,-87.77988611,6129 NORTH AVE,,,,,,,41.90889807983989,-87.77988939559265,arcgis_pin14,16051030320000,BaseParcel
16051040050000,517,27030,29625,25000,54625,41.90893237,-87.77886265,6111 NORTH AVE,,,,,,,41.908910259814476,-87.77888727448692,arcgis_pin14,16051040050000,BaseParcel
16051040060000,517,27030,29625,25000,54625,41.90901349,-87.77879974,6109 NORTH AVE,,,,,,,41.90891135332603,-87.77879545702585,arcgis_pin14,16051040060000,BaseParcel
16051040070000,318,27030,260994,45706,306700,41.90888218,-87.77842089,6101 NORTH AVE,,,,,,,41.90891448319266,-87.77854019586403,arcgis_pin14,16051040070000,BaseParcel
16051040080000,203,27030,33302,7698,41000,41.90863266,-87.77920122,1230 HAYES AVE,,1530.0,4528.0,1922.0,Single-Family,1.0,41.908636742038254,-87.77913249440732,arcgis_pin14,16051040080000,BaseParcel
16051040090000,203,27030,25081,7919,33000,41.90854811,-87.77918433,1228 HAYES AVE,,1010.0,4658.0,1925.0,Single-Family,1.0,41.90855632561755,-87.7791297540573,arcgis_pin14,16051040090000,BaseParcel
16051040100000,203,27030,25081,7919,33000,41.90846391,-87.77918506,1226 HAYES AVE,,1010.0,4658.0,1923.0,Single-Family,1.0,41.90846306135601,-87.77912661010342,arcgis_pin14,16051040100000,BaseParcel
16051040110000,203,27030,25081,7919,33000,41.90836006,-87.77919476,1222 HAYES AVE,,1010.0,4658.0,1923.0,Single-Family,1.0,41.90836979682011,-87.7791234685568,arcgis_pin14,16051040110000,BaseParcel
16051040120000,203,27030,28081,7919,36000,41.90827552,-87.77917787,1220 HAYES AVE,,1053.0,4658.0,1923.0,Single-Family,1.0,41.90827653255549,-87.77912030745868,arcgis_pin14,16051040120000,BaseParcel
16051040130000,203,27030,25081,7919,33000,41.90817819,-87.77919634,1218 HAYES AVE,,1010.0,4658.0,1923.0,Single-Family,1.0,41.908183267839156,-87.77911714634536,arcgis_pin14,16051040130000,BaseParcel
16051040140000,206,27030,57081,7919,65000,41.9080807,-87.77917956,1214 HAYES AVE,,2344.0,4658.0,1923.0,Single-Family,1.0,41.908090003574344,-87.77911398556583,arcgis_pin14,16051040140000,BaseParcel
16051040150000,203,27030,30158,7842,38000,41.90798341,-87.77915456,1212 HAYES AVE,,1227.0,4613.0,1923.0,Single-Family,1.0,41.90801046273558,-87.77911129212652,arcgis_pin14,16051040150000,BaseParcel
16051040160000,203,27030,24302,7698,32000,41.90865516,-87.77849622,1231 N TAYLOR AVE,,1016.0,4528.0,1927.0,Single-Family,1.0,41.90864048839969,-87.778572160432,arcgis_pin14,16051040160000,BaseParcel
16051040170000,203,27030,29081,7919,37000,41.90855127,-87.77849712,1229 N TAYLOR AVE,,1245.0,4658.0,1923.0,Single-Family,1.0,41.90856311503614,-87.77856948570971,arcgis_pin14,16051040170000,BaseParcel
16051040180000,203,27030,28081,7919,36000,41.90845411,-87.77849796,1227 N TAYLOR AVE,,1213.0,4658.0,1923.0,Single-Family,1.0,41.908469850586535,-87.77856627145613,arcgis_pin14,16051040180000,BaseParcel
16051040190000,205,27030,40081,7919,48000,41.90840239,-87.7783838,1225 N TAYLOR AVE,,1635.0,4658.0,1923.0,Single-Family,1.0,41.90837658613535,-87.77856307438833,arcgis_pin14,16051040190000,BaseParcel
16051040200000,205,27030,62081,7919,70000,41.90827864,-87.77848245,1221 N TAYLOR AVE,,2198.0,4658.0,1923.0,Single-Family,1.0,41.9082833212354,-87.7785598776533,arcgis_pin14,16051040200000,BaseParcel
16051040210000,206,27030,60081,7919,68000,41.90818106,-87.77844806,1219 N TAYLOR AVE,,2438.0,4658.0,1925.0,Single-Family,1.0,41.90819005633097,-87.77855668088671,arcgis_pin14,16051040210000,BaseParcel
16051040220000,206,27030,67353,7919,75272,41.90809017,-87.77845765,1215 N TAYLOR AVE,,2263.0,4658.0,1922.0,Single-Family,1.0,41.908096791875195,-87.77855348384246,arcgis_pin14,16051040220000,BaseParcel
16051040230000,204,27030,47158,7842,55000,41.907993,-87.77845849,1213 N TAYLOR AVE,,2209.0,4613.0,1924.0,Single-Family,1.0,41.90801421010818,-87.77855065516748,arcgis_pin14,16051040230000,BaseParcel
16051040240000,206,27030,61455,11545,73000,41.90770176,-87.77928503,122 LE MOYNE PKY,,2754.0,6791.0,1919.0,Single-Family,1.0,41.90773222279284,-87.7792531349991,arcgis_pin14,16051040240000,BaseParcel
16051040250000,203,27030,42375,10625,53000,41.90768432,-87.77907845,118 LE MOYNE PKY,,1789.0,6250.0,1922.0,Single-Family,1.0,41.907734564529974,-87.77906169831473,arcgis_pin14,16051040250000,BaseParcel
16051040260000,203,27030,32500,8500,41000,41.90770935,-87.77889557,114 LE MOYNE PKY,,1452.0,5000.0,1923.0,Single-Family,1.0,41.9077364778726,-87.77890095668931,arcgis_pin14,16051040260000,BaseParcel
16051040270000,204,27030,44563,7438,52001,41.90770868,-87.77875697,110 LE MOYNE PKY,,2180.0,4375.0,1926.0,Single-Family,1.0,41.90773810710126,-87.77876663344969,arcgis_pin14,16051040270000,BaseParcel
16051040280000,204,27030,47563,7438,55001,41.90773408,-87.77865221,108 LE MOYNE PKY,,2576.0,4375.0,1924.0,Single-Family,1.0,41.90773969748201,-87.77863576304193,arcgis_pin14,16051040280000,BaseParcel
16051040290000,203,27030,33563,7438,41001,41.90772046,-87.77851313,104 LE MOYNE PKY,,1568.0,4375.0,1926.0,Single-Family,1.0,41.9077412881637,-87.77850489265394,arcgis_pin14,16051040290000,BaseParcel
16051040300000,206,27030,60500,8500,69000,41.90771991,-87.77839978,102 LE MOYNE PKY,,2349.0,5000.0,1920.0,Single-Family,1.0,41.90774297124642,-87.77836483686943,arcgis_pin14,16051040300000,BaseParcel
16051040310000,523,27030,53000,125000,178000,41.90890141,-87.77921062,6115 NORTH AVE,,,,,,,41.908906924493344,-87.77916279760593,arcgis_pin14,16051040310000,BaseParcel
16051050010000,212,27030,26688,5313,32001,41.9088874,-87.77803968,6051 NORTH AVE,Two,2245.0,3125.0,1964.0,Multi-Family,1.0,41.90892052723889,-87.77804181843294,arcgis_pin14,16051050010000,BaseParcel
16051050070000,391,27030,10583,10000,20583,,,6037 NORTH AVE,,,,,,,41.908927237947395,-87.77748904441816,arcgis_pin14,16051050070000,BaseParcel
16051050080000,391,27030,114483,20000,134483,41.90900467,-87.77744398,6033 NORTH AVE,,,,,,,41.90892888172914,-87.77735240316139,arcgis_pin14,16051050080000,BaseParcel
16051050090000,391,27030,201068,20566,221634,41.90900587,-87.77709798,6033 NORTH AVE,,,,,,,41.90893145705116,-87.77714167410062,arcgis_pin14,16051050090000,BaseParcel
16051050100000,206,27030,50387,7613,58000,41.90866134,-87.7778912,1230 N TAYLOR AVE,,2277.0,4478.0,1925.0,Single-Family,1.0,41.90865122788397,-87.77782716377321,arcgis_pin14,16051050100000,BaseParcel
16051050110000,203,27030,31081,7919,39000,41.90856972,-87.77790609,1228 N TAYLOR AVE,,1482.0,4658.0,1925.0,Single-Family,1.0,41.90856944730327,-87.77782434660098,arcgis_pin14,16051050110000,BaseParcel
16051050120000,206,27030,49081,7919,57000,41.90847653,-87.77790396,1226 N TAYLOR AVE,,2283.0,4658.0,1923.0,Single-Family,1.0,41.9084761826647,-87.77782113134029,arcgis_pin14,16051050120000,BaseParcel
16051050130000,203,27030,31081,7919,39000,41.90838774,-87.77788418,1224 N TAYLOR AVE,,1140.0,4658.0,1925.0,Single-Family,1.0,41.90838289011232,-87.77781791600009,arcgis_pin14,16051050130000,BaseParcel
16051050140000,203,27030,32081,7919,40000,41.90829033,-87.77788502,1220 N TAYLOR AVE,,1506.0,4658.0,1923.0,Single-Family,1.0,41.90828962564551,-87.77781470287312,arcgis_pin14,16051050140000,BaseParcel
16051050150000,203,27030,32081,7919,40000,41.90820165,-87.77788873,1218 N TAYLOR AVE,,1591.0,4658.0,1924.0,Single-Family,1.0,41.90819636055214,-87.77781147046198,arcgis_pin14,16051050150000,BaseParcel
16051050160000,204,27030,37081,7919,45000,41.90809993,-87.77787492,1216 N TAYLOR AVE,,1890.0,4658.0,1924.0,Single-Family,1.0,41.90810309608237,-87.77780825789569,arcgis_pin14,16051050160000,BaseParcel
16051050170000,205,27030,47255,7745,55000,41.90801987,-87.77785565,1212 N TAYLOR AVE,,1426.0,4556.0,1924.0,Single-Family,1.0,41.908024405382584,-87.77780554574355,arcgis_pin14,16051050170000,BaseParcel
16051050180000,205,27030,35387,7613,43000,41.90867075,-87.77716048,1233 N HUMPHREY AVE,,1644.0,4478.0,1924.0,Single-Family,1.0,41.90865499542751,-87.77726511392189,arcgis_pin14,16051050180000,BaseParcel
16051050190000,203,27030,26081,7919,34000,41.90857372,-87.77718716,1229 N HUMPHREY AVE,,1023.0,4658.0,1924.0,Single-Family,1.0,41.908576277799654,-87.7772624830572,arcgis_pin14,16051050190000,BaseParcel
16051050200000,205,27030,33081,7919,41000,41.90848828,-87.77719025,1227 N HUMPHREY AVE,,1552.0,4658.0,1924.0,Single-Family,1.0,41.90848301368443,-87.77725936172477,arcgis_pin14,16051050200000,BaseParcel
16051050210000,203,27030,39081,7919,47000,41.90838664,-87.77719407,1223 N HUMPHREY AVE 1,,1567.0,4658.0,1923.0,Single-Family,1.0,41.908389749114754,-87.77725622317537,arcgis_pin14,16051050210000,BaseParcel
16051050220000,204,27030,40081,7919,48000,41.90829579,-87.77721248,1221 N HUMPHREY AVE,,2037.0,4658.0,1923.0,Single-Family,1.0,41.908296457356414,-87.7772530993925,arcgis_pin14,16051050220000,BaseParcel
16051050230000,206,27030,63081,7919,71000,41.90820057,-87.77720156,1219 N HUMPHREY AVE,,2247.0,4658.0,1922.0,Single-Family,1.0,41.90820322042077,-87.77724998048045,arcgis_pin14,16051050230000,BaseParcel
16051050240000,203,27030,25081,7919,33000,41.90811388,-87.77720525,1215 N HUMPHREY AVE,,1100.0,4658.0,1920.0,Single-Family,1.0,41.90810992865934,-87.77724685587998,arcgis_pin14,16051050240000,BaseParcel
16051050250000,203,27030,32255,7745,40000,41.90801883,-87.77722898,1213 N HUMPHREY AVE,,1520.0,4556.0,1923.0,Single-Family,1.0,41.90802819953195,-87.77724411808464,arcgis_pin14,16051050250000,BaseParcel
16051050260000,206,27030,52667,8333,61000,41.90771733,-87.77799453,52 LE MOYNE PKY,,2300.0,4902.0,1927.0,Single-Family,1.0,41.9077470726751,-87.777975722288,arcgis_pin14,16051050260000,BaseParcel
16051050270000,203,27030,46563,7438,54001,41.90774708,-87.77786095,48 LE MOYNE PKY,,1799.0,4375.0,1925.0,Single-Family,1.0,41.907748800886196,-87.7778393769244,arcgis_pin14,16051050270000,BaseParcel
16051050280000,203,27030,36563,7438,44001,41.90773571,-87.77772479,46 LE MOYNE PKY,,1498.0,4375.0,1924.0,Single-Family,1.0,41.90775045615008,-87.77771078359933,arcgis_pin14,16051050280000,BaseParcel
16051050290000,204,27030,43563,7438,51001,41.90773933,-87.77759731,42 LE MOYNE PKY,,2201.0,4375.0,1925.0,Single-Family,1.0,41.907752111892165,-87.77758222671872,arcgis_pin14,16051050290000,BaseParcel
16051050300000,203,27030,38563,7438,46001,41.90772127,-87.77746943,40 LE MOYNE PKY,,1539.0,4375.0,1922.0,Single-Family,1.0,41.90775374003687,-87.7774536886665,arcgis_pin14,16051050300000,BaseParcel
16051050310000,204,27030,43563,7438,51001,41.90772738,-87.77734193,38 LE MOYNE PKY,,1897.0,4375.0,1920.0,Single-Family,1.0,41.90775536821563,-87.77732515109943,arcgis_pin14,16051050310000,BaseParcel
16051050320000,204,27030,48563,7438,56001,41.9077569,-87.77721422,34 LE MOYNE PKY,,2081.0,4375.0,1926.0,Single-Family,1.0,41.90775702308149,-87.77719657709856,arcgis_pin14,16051050320000,BaseParcel
16051050330000,204,27030,47500,8500,56000,41.90775622,-87.7770721,30 LE MOYNE PKY,,2861.0,5000.0,1925.0,Single-Family,1.0,41.90775876909568,-87.77705828410112,arcgis_pin14,16051050330000,BaseParcel
16051050340000,212,27030,36838,6163,43001,41.90902531,-87.77763022,6043 NORTH AVE,Four,2900.0,3625.0,1957.0,Multi-Family,1.0,41.90892510508888,-87.77766641303828,arcgis_pin14,16051050340000,BaseParcel
16051050350000,517,27030,22750,21000,43750,41.90901683,-87.77757507,6039 W NORTH AVE,,,,,,,41.90892624703888,-87.7775734939265,arcgis_pin14,16051050350000,BaseParcel
16051050370000,517,27030,82250,50000,132250,41.90902693,-87.77777367,6045 W NORTH AVE,,,,,,,41.90892330971815,-87.77781156038152,arcgis_pin14,16051050370000,BaseParcel
16051050380000,212,27030,42688,5313,48001,41.90894743,-87.77795803,6049 W NORTH AVE,Two,4500.0,3125.0,1961.0,Multi-Family,1.0,41.90892164433923,-87.77794934082755,arcgis_pin14,16051050380000,BaseParcel
16051060110000,205,27030,31302,7698,39000,41.90868351,-87.77657773,1230 N HUMPHREY AVE,,1244.0,4528.0,1922.0,Single-Family,1.0,41.908667076363066,-87.77652070926689,arcgis_pin14,16051060110000,BaseParcel
16051060120000,203,27030,35081,7919,43000,41.9085863,-87.77656977,1228 N HUMPHREY AVE,,1592.0,4658.0,1922.0,Single-Family,1.0,41.90858529381733,-87.77651803090909,arcgis_pin14,16051060120000,BaseParcel
16051060130000,203,27030,25081,7919,33000,41.90849537,-87.77657056,1226 N HUMPHREY AVE,,1141.0,4658.0,1922.0,Single-Family,1.0,41.908492029413665,-87.77651494709369,arcgis_pin14,16051060130000,BaseParcel
16051060140000,203,27030,32081,7919,40000,41.90839796,-87.77657141,1224 N HUMPHREY AVE,,1417.0,4658.0,1922.0,Single-Family,1.0,41.908398765458585,-87.77651188048793,arcgis_pin14,16051060140000,BaseParcel
16051060150000,203,27030,33081,7919,41000,41.90830694,-87.77655458,1220 N HUMPHREY AVE,,1653.0,4658.0,1922.0,Single-Family,1.0,41.90830550123293,-87.77650881658845,arcgis_pin14,16051060150000,BaseParcel
16051060160000,204,27030,39081,7919,47000,41.90820944,-87.77653839,1218 N HUMPHREY AVE,,1815.0,4658.0,1922.0,Single-Family,1.0,41.90821223727478,-87.77650575026175,arcgis_pin14,16051060160000,BaseParcel
16051060170000,204,27030,46081,7919,54000,41.90811219,-87.77652162,1216 N HUMPHREY AVE,,2373.0,4658.0,1924.0,Single-Family,1.0,41.90811894603408,-87.77650268658125,arcgis_pin14,16051060170000,BaseParcel
16051060180000,203,27030,35166,7834,43000,41.90802126,-87.77652241,1214 N HUMPHREY AVE,,1740.0,4608.0,1922.0,Single-Family,1.0,41.90803937760416,-87.77650007685122,arcgis_pin14,16051060180000,BaseParcel
16051060190000,315,27030,166458,11942,178400,41.90863444,-87.77593126,1530 N AUSTIN BLVD,,,,,,,41.9086387042571,-87.77595963597373,arcgis_pin14,16051060190000,BaseParcel
16051060200000,204,27030,37081,7919,45000,41.90849868,-87.77591801,1526 N AUSTIN BLVD,,2075.0,4658.0,1925.0,Single-Family,1.0,41.90849880830997,-87.7759550124158,arcgis_pin14,16051060200000,BaseParcel
16051060210000,241,27030,0,7919,7919,,,1524 N AUSTIN BLVD,,,,,,,41.90840554389476,-87.77595192942289,arcgis_pin14,16051060210000,BaseParcel
16051060220000,211,27030,44081,7919,52000,41.90830533,-87.7759391,1522 N AUSTIN BLVD 2,Two,3080.0,4658.0,1923.0,Multi-Family,1.0,41.908312279928154,-87.7759488464599,arcgis_pin14,16051060220000,BaseParcel
16051060230000,211,27030,47081,7919,55000,41.90821436,-87.77593108,1520 N AUSTIN BLVD,Two,3366.0,4658.0,1922.0,Multi-Family,1.0,41.90821901533133,-87.77594574390221,arcgis_pin14,16051060230000,BaseParcel
16051060240000,205,27030,33081,7919,41000,41.90813498,-87.77587771,1516 N AUSTIN BLVD,,1507.0,4658.0,1917.0,Single-Family,1.0,41.9081257239054,-87.77594264459839,arcgis_pin14,16051060240000,BaseParcel
16051060250000,211,27030,39166,7834,47000,41.9080313,-87.77592207,1514 N AUSTIN BLVD 1,Two,2950.0,4608.0,1923.0,Multi-Family,1.0,41.90804311856508,-87.77593992300544,arcgis_pin14,16051060250000,BaseParcel
16051060260000,203,27030,30665,8335,39000,41.90773643,-87.77666408,24 LE MOYNE PKY,,1518.0,4903.0,1924.0,Single-Family,1.0,41.90776264837801,-87.77666981376197,arcgis_pin14,16051060260000,BaseParcel
16051060270000,205,27030,49563,7438,57001,41.90772911,-87.77654257,22 LE MOYNE PKY,,1809.0,4375.0,1926.0,Single-Family,1.0,41.90776432011968,-87.77653346825852,arcgis_pin14,16051060270000,BaseParcel
16051060280000,203,27030,36125,14875,51000,41.90772818,-87.7763511,12 LE MOYNE PKY,,1783.0,8750.0,1926.0,Single-Family,1.0,41.90776676015086,-87.77634061658485,arcgis_pin14,16051060280000,BaseParcel
16051060290000,204,27030,48563,7438,56001,41.90775346,-87.77616823,10 LE MOYNE PKY,,2144.0,4375.0,1925.0,Single-Family,1.0,41.9077691450488,-87.77614776368907,arcgis_pin14,16051060290000,BaseParcel
16051060300000,206,27030,44563,7438,52001,41.9077463,-87.77602909,8 LE MOYNE PKY,,2386.0,4375.0,1922.0,Single-Family,1.0,41.907770716665894,-87.77601920720264,arcgis_pin14,16051060300000,BaseParcel
16051060310000,203,27030,28563,7438,36001,41.90775219,-87.77590747,6 LE MOYNE PKY,,1213.0,4375.0,1923.0,Single-Family,1.0,41.90777231560106,-87.77589065074201,arcgis_pin14,16051060310000,BaseParcel
16051060330000,528,27030,93502,289248,382750,41.90898487,-87.77632615,6011 NORTH AVE,,,,,,,41.908942279711404,-87.77624979268303,arcgis_pin14,16051060330000,BaseParcel
16051060341001,299,27030,11254,1238,12492,,,2 LE MOYNE PKY 1N,,,,,,,41.90777403605587,-87.7757533505166,arcgis_pin10,16051060340000,CondominiumParcel
16051060341002,299,27030,11237,1236,12473,,,2 LE MOYNE PKY 1S,,,,,,,41.90777403605587,-87.7757533505166,arcgis_pin10,16051060340000,CondominiumParcel
16051060341003,299,27030,13701,1507,15208,,,2 LE MOYNE PKY 2N,,,,,,,41.90777403605587,-87.7757533505166,arcgis_pin10,16051060340000,CondominiumParcel
16051060341004,299,27030,13690,1506,15196,,,2 LE MOYNE PKY 2S,,,,,,,41.90777403605587,-87.7757533505166,arcgis_pin10,16051060340000,CondominiumParcel
16051060341005,299,27030,13694,1506,15200,,,2 LE MOYNE PKY 3N,,,,,,,41.90777403605587,-87.7757533505166,arcgis_pin10,16051060340000,CondominiumParcel
16051060341006,299,27030,13703,1507,15210,,,2 LE MOYNE PKY 3S,,,,,,,41.90777403605587,-87.7757533505166,arcgis_pin10,16051060340000,CondominiumParcel
16051070010000,206,27010,70677,10323,81000,41.9071474,-87.78434011,1140 EDMER AVE,,2470.0,5735.0,1926.0,Single-Family,1.0,41.90717689916828,-87.78431539746276,arcgis_pin14,16051070010000,BaseParcel
16051070020000,205,27010,50208,9792,60000,41.90705672,-87.78434089,1136 EDMER AVE,,1730.0,5440.0,1930.0,Single-Family,1.0,41.9070642293501,-87.78431144022011,arcgis_pin14,16051070020000,BaseParcel
16051070030000,204,27010,48208,9792,58000,41.90695937,-87.78435463,1132 EDMER AVE,,1804.0,5440.0,1926.0,Single-Family,1.0,41.90695452358065,-87.78430760436652,arcgis_pin14,16051070030000,BaseParcel
16051070040000,206,27010,73208,9792,83000,41.90683601,-87.78434747,1130 EDMER AVE,,2323.0,5440.0,1936.0,Single-Family,1.0,41.906844790797095,-87.78430376901457,arcgis_pin14,16051070040000,BaseParcel
16051070050000,203,27010,56208,9792,66000,41.90675155,-87.78434819,1126 EDMER AVE,,1753.0,5440.0,1927.0,Single-Family,1.0,41.90673505756126,-87.78429991634383,arcgis_pin14,16051070050000,BaseParcel
16051070060000,204,27010,48208,9792,58000,41.90662819,-87.78434044,1122 EDMER AVE,,1804.0,5440.0,1926.0,Single-Family,1.0,41.90662532397462,-87.7842960419183,arcgis_pin14,16051070060000,BaseParcel
16051070070000,204,27010,65208,9792,75000,41.90651126,-87.78432382,1120 EDMER AVE,,1804.0,5440.0,1926.0,Single-Family,1.0,41.90651559118176,-87.78429218894766,arcgis_pin14,16051070070000,BaseParcel
16051070080000,205,27010,53760,12240,66000,41.90638175,-87.78438601,1116 EDMER AVE,,2050.0,6800.0,1941.0,Single-Family,1.0,41.90639216198179,-87.7842878656313,arcgis_pin14,16051070080000,BaseParcel
16051070090000,206,27010,61760,12240,74000,41.90623892,-87.78436962,1112 EDMER AVE,,2325.0,6800.0,1937.0,Single-Family,1.0,41.906255009453545,-87.78428305114404,arcgis_pin14,16051070090000,BaseParcel
16051070100000,278,27010,89760,12240,102000,41.90611551,-87.78435364,1110 EDMER AVE,,3161.0,6800.0,2001.0,Single-Family,1.0,41.90611785682329,-87.78427823999834,arcgis_pin14,16051070100000,BaseParcel
16051070110000,203,27010,34760,12240,47000,41.90597911,-87.78432838,1106 EDMER AVE,,1160.0,6800.0,1951.0,Single-Family,1.0,41.90598070384106,-87.78427342555847,arcgis_pin14,16051070110000,BaseParcel
16051070120000,203,27010,30431,9569,40000,41.90586227,-87.78432938,1100 EDMER AVE,,1163.0,5316.0,1951.0,Single-Family,1.0,41.90585834481354,-87.78426912901102,arcgis_pin14,16051070120000,BaseParcel
16051070130000,204,27010,71475,11525,83000,41.90717692,-87.78368735,1141 N RIDGELAND AVE,,2048.0,6403.0,1925.0,Single-Family,1.0,41.90718340628297,-87.78373083214228,arcgis_pin14,16051070130000,BaseParcel
16051070140000,204,27010,63800,16200,80000,41.9070536,-87.7836884,1139 N RIDGELAND AVE,,2944.0,9000.0,1924.0,Single-Family,1.0,41.90706996839511,-87.78372697273598,arcgis_pin14,16051070140000,BaseParcel
16051070150000,204,27010,71800,16200,88000,41.90689758,-87.78367723,1131 N RIDGELAND AVE,,3048.0,9000.0,1926.0,Single-Family,1.0,41.90685050295914,-87.7837195240071,arcgis_pin14,16051070150000,BaseParcel
16051070160000,204,27010,57200,10800,68000,41.90673531,-87.78366159,1127 N RIDGELAND AVE,,2231.0,6000.0,1929.0,Single-Family,1.0,41.90674077068809,-87.78371579965952,arcgis_pin14,16051070160000,BaseParcel
16051070170000,203,27010,44200,10800,55000,41.90661838,-87.78364497,1123 N RIDGELAND AVE,,1289.0,6000.0,1953.0,Single-Family,1.0,41.90663103796474,-87.78371205838198,arcgis_pin14,16051070170000,BaseParcel
16051070180000,204,27010,67200,10800,78000,41.90651458,-87.78366348,1119 N RIDGELAND AVE,,3037.0,6000.0,1929.0,Single-Family,1.0,41.90652130506629,-87.78370831400551,arcgis_pin14,16051070180000,BaseParcel
16051070210000,205,27010,46850,12150,59000,41.90615732,-87.78361427,1111 N RIDGELAND AVE,,1696.0,6750.0,1951.0,Single-Family,1.0,41.90615788114719,-87.7836959479477,arcgis_pin14,16051070210000,BaseParcel
16051070220000,203,27010,42115,11885,54000,41.90602761,-87.783633,1107 N RIDGELAND AVE,,1626.0,6603.0,1953.0,Single-Family,1.0,41.90604109476048,-87.7836919752614,arcgis_pin14,16051070220000,BaseParcel
16051070230000,203,27010,42150,14850,57000,41.90591105,-87.7836945,1101 N RIDGELAND AVE,,1632.0,8250.0,1950.0,Single-Family,1.0,41.9058876683964,-87.78370946519163,arcgis_pin14,16051070230000,BaseParcel
16051070240000,241,27010,0,5400,5400,,,1117 N RIDGELAND AVE,,,,,,,41.90643904691481,-87.78370552908544,arcgis_pin14,16051070240000,BaseParcel
16051070250000,203,27010,42100,18900,61000,41.90630664,-87.78363061,1115 N RIDGELAND AVE,,1793.0,10500.0,1951.0,Single-Family,1.0,41.90628133730066,-87.78370015944344,arcgis_pin14,16051070250000,BaseParcel
16051080010000,204,27030,50917,9083,60000,41.90718001,-87.78297911,1138 N RIDGELAND AVE,,2468.0,5343.0,1927.0,Single-Family,1.0,41.907193160512875,-87.78293130253505,arcgis_pin14,16051080010000,BaseParcel
16051080020000,206,27030,57500,8500,66000,41.90707626,-87.78300942,1134 N RIDGELAND AVE,,2399.0,5000.0,1925.0,Single-Family,1.0,41.90707966811584,-87.78292761183464,arcgis_pin14,16051080020000,BaseParcel
16051080030000,203,27030,30500,8500,39000,41.90697237,-87.78301031,1132 N RIDGELAND AVE,,1100.0,5000.0,1924.0,Single-Family,1.0,41.906969936362714,-87.78292401657308,arcgis_pin14,16051080030000,BaseParcel
16051080040000,203,27030,37500,8500,46000,41.90684896,-87.78299375,1128 N RIDGELAND AVE,,1598.0,5000.0,1926.0,Single-Family,1.0,41.90686020477793,-87.78292042316451,arcgis_pin14,16051080040000,BaseParcel
16051080050000,205,27030,46500,8500,55000,41.90672564,-87.78299481,1122 N RIDGELAND AVE,,1710.0,5000.0,1925.0,Single-Family,1.0,41.90675047274665,-87.78291684725521,arcgis_pin14,16051080050000,BaseParcel
16051080060000,205,27030,46500,8500,55000,41.90662184,-87.78301332,1120 N RIDGELAND AVE,,1930.0,5000.0,1925.0,Single-Family,1.0,41.906640740707445,-87.78291327129338,arcgis_pin14,16051080060000,BaseParcel
16051080070000,205,27030,39500,8500,48000,41.90653734,-87.78300524,1118 N RIDGELAND AVE,,1236.0,5000.0,1926.0,Single-Family,1.0,41.906531009122034,-87.78290969540069,arcgis_pin14,16051080070000,BaseParcel
16051080080000,206,27030,61375,10625,72000,41.90642033,-87.78297159,1114 N RIDGELAND AVE,,2471.0,6250.0,1926.0,Single-Family,1.0,41.90640758174061,-87.78290566822139,arcgis_pin14,16051080080000,BaseParcel
16051080090000,204,27030,48500,8500,57000,41.9062708,-87.7829118,1112 N RIDGELAND AVE,,2268.0,5000.0,1925.0,Single-Family,1.0,41.90628415310523,-87.78290162054569,arcgis_pin14,16051080090000,BaseParcel
16051080100000,204,27030,53500,8500,62000,41.90616044,-87.78291274,1108 N RIDGELAND AVE,,2254.0,5000.0,1927.0,Single-Family,1.0,41.9061607257227,-87.78289759412127,arcgis_pin14,16051080100000,BaseParcel
