pin,class,nbhd,mailed_tot,lat,lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,pin_num_cards
16051010080000,205,27030,55000,41.90858928,-87.78310792,"1230 N RIDGELAND AVE",None,2052,5000,1955,Single-Family,1
16051010090000,203,27030,43000,41.90847838,-87.7829961,"1228 N RIDGELAND AVE",None,1442,5000,1924,Single-Family,1
16051010100000,204,27030,61000,41.90836801,-87.78299705,"1224 N RIDGELAND AVE",None,2510,5000,1924,Single-Family,1
16051010110000,203,27030,44000,41.90826421,-87.78301556,"1222 N RIDGELAND AVE",None,1623,5000,1924,Single-Family,1
16051010120000,204,27030,47000,41.9081604,-87.78303349,"1220 N RIDGELAND AVE",None,2110,5000,1924,Single-Family,1
16051010130000,203,27030,46000,41.90804351,-87.78302568,"1216 N RIDGELAND AVE",None,1676,5000,1924,Single-Family,1
16051010140000,204,27030,61000,41.90793311,-87.7830184,"1212 N RIDGELAND AVE",None,2313,5000,1924,Single-Family,1
16051010150000,203,27030,43000,41.9078227,-87.78301054,"1210 N RIDGELAND AVE",None,1461,5000,1924,Single-Family,1
16051010160000,204,27030,54000,41.90770585,-87.78301155,"1206 N RIDGELAND AVE",None,1957,5000,1924,Single-Family,1
16051010170000,204,27030,48000,41.90758249,-87.7830038,"1204 N RIDGELAND AVE",None,1988,5000,1923,Single-Family,1
16051010180000,205,27030,55001,41.9074916,-87.78301339,"1200 N RIDGELAND AVE",None,1860,5305,1925,Single-Family,1
16051010190000,204,27030,53000,41.90859251,-87.78242952,"1231 N HARVEY AVE",None,2203,5000,1928,Single-Family,1
16051010200000,204,27030,52000,41.90848206,-87.78241344,"1227 N HARVEY AVE",None,2269,5000,1925,Single-Family,1
16051010210000,204,27030,66000,41.90838465,-87.78241428,"1225 N HARVEY AVE",None,2265,5000,1924,Single-Family,1
16051010220000,203,27030,37000,41.90826785,-87.78242409,"1223 N HARVEY AVE",None,1131,5000,1924,Single-Family,1
16051010230000,204,27030,51000,41.90816392,-87.78241617,"1221 N HARVEY AVE",None,2153,5000,1925,Single-Family,1
16051010240000,204,27030,48000,41.90806003,-87.78241707,"1217 N HARVEY AVE",None,2010,5000,1925,Single-Family,1
16051010250000,204,27030,51000,41.90793654,-87.78238348,"1213 N HARVEY AVE",None,2008,5000,1924,Single-Family,1
16051010260000,203,27030,45000,41.90783909,-87.7823755,"1211 N HARVEY AVE",None,1536,5000,1924,Single-Family,1
16051010270000,203,27030,54000,41.90771572,-87.78236776,"1207 N HARVEY AVE",None,1797,5000,1924,Single-Family,1
16051010280000,203,27030,51000,41.9076054,-87.78237751,"1205 N HARVEY AVE",None,1622,5000,1924,Single-Family,1
16051010290000,205,27030,59001,41.90748212,-87.78238738,"1201 N HARVEY AVE",None,2154,5305,1925,Single-Family,1
16051020080000,203,27030,34000,41.90863112,-87.78182952,"1230 N HARVEY AVE",None,1178,4493,1923,Single-Family,1
16051020090000,203,27030,46000,41.90851485,-87.78184638,"1228 N HARVEY AVE",None,1795,4624,1923,Single-Family,1
16051020100000,205,27030,51000,41.90842342,-87.78184834,"1226 N HARVEY AVE",None,1871,4624,1920,Single-Family,1
16051020110000,203,27030,47000,41.9083258,-87.78180572,"1222 N HARVEY AVE",None,1689,4624,1925,Single-Family,1
16051020120000,205,27030,47000,41.90824155,-87.78179764,"1220 N HARVEY AVE",None,1836,4624,1918,Single-Family,1
16051020130000,206,27030,62000,41.90814401,-87.78177263,"1218 N HARVEY AVE",None,2389,4624,1923,Single-Family,1
16051020140000,204,27030,61000,41.90805947,-87.78175574,"1214 N HARVEY AVE",None,2337,4624,1927,Single-Family,1
16051020150000,205,27030,41000,41.90796223,-87.78179182,"1212 N HARVEY AVE",None,1298,4574,1918,Single-Family,1
16051020160000,203,27030,37000,41.90862138,-87.78115241,"1233 N LOMBARD AVE",None,1340,4490,1925,Single-Family,1
16051020170000,203,27030,33000,41.90852381,-87.7811186,"1229 N LOMBARD AVE",None,1197,4624,1918,Single-Family,1
16051020180000,204,27030,45000,41.90843287,-87.78111939,"1227 N LOMBARD AVE",None,1816,4624,1918,Single-Family,1
16051020190000,203,27030,39000,41.90834837,-87.7811113,"1225 N LOMBARD AVE",None,1544,4624,1925,Single-Family,1
16051020200000,203,27030,39000,41.90825125,-87.78112095,"1221 N LOMBARD AVE",None,1426,4624,1925,Single-Family,1
16051020210000,205,27030,44000,41.90816032,-87.78112173,"1219 N LOMBARD AVE",None,1440,4624,1920,Single-Family,1
16051020220000,204,27030,53000,41.90805,-87.7811315,"1215 N LOMBARD AVE",None,2150,4624,1925,Single-Family,1
16051020230000,203,27030,37000,41.90797202,-87.78113217,"1213 N LOMBARD AVE",None,1278,4574,1923,Single-Family,1
16051020240000,204,27030,48001,41.90767731,-87.78191585,"222 LE MOYNE PKY",None,2037,4765,1926,Single-Family,1
16051020250000,204,27030,54001,41.9076702,-87.78178552,"220 LE MOYNE PKY",None,1892,4375,1924,Single-Family,1
16051020260000,203,27030,39001,41.90770836,-87.78163719,"216 LE MOYNE PKY",None,1335,4375,1924,Single-Family,1
16051020270000,203,27030,43001,41.90771422,-87.78150851,"214 LE MOYNE PKY",None,1552,4375,1925,Single-Family,1
16051020280000,203,27030,51001,41.90771367,-87.78139517,"212 LE MOYNE PKY",None,1647,4375,1927,Single-Family,1
16051020290000,204,27030,59001,41.90771305,-87.78126478,"208 LE MOYNE PKY",None,2638,4375,1925,Single-Family,1
16051020300000,204,27030,66001,41.9077189,-87.78113435,"206 LE MOYNE PKY",None,2631,4375,1924,Single-Family,1
16051020310000,204,27030,57000,41.90771823,-87.78099516,"202 LE MOYNE PKY",None,2052,5000,1926,Single-Family,1
16051020320000,517,27030,441500,41.90888769,-87.78119888,"6201 NORTH AVE",,,,,,
16051030010000,318,27030,168400,41.90881133,-87.78066365,"6149 NORTH AVE",,,,,,
16051030020000,517,27030,199000,41.90901658,-87.78040127,"6147 NORTH AVE",,,,,,
16051030080000,205,27030,39000,41.90863326,-87.78051391,"1230 N LOMBARD AVE",None,1236,4528,1923,Single-Family,1
16051030090000,205,27030,47000,41.90854104,-87.78050707,"1228 N LOMBARD AVE",None,1788,4658,1924,Single-Family,1
16051030100000,204,27030,48000,41.90844005,-87.78048798,"1226 N LOMBARD AVE",None,1958,4658,1925,Single-Family,1
16051030110000,206,27030,65000,41.90834798,-87.78046058,"1224 N LOMBARD AVE",None,2259,4658,1923,Single-Family,1
16051030120000,204,27030,53000,41.90824707,-87.78045793,"1220 N LOMBARD AVE",None,2196,4658,1923,Single-Family,1
16051030130000,204,27030,46000,41.90816685,-87.78045862,"1218 N LOMBARD AVE",None,1862,4658,1925,Single-Family,1
16051030140000,203,27030,41000,41.90807484,-87.78044355,"1216 N LOMBARD AVE",None,1546,4658,1924,Single-Family,1
16051030150000,204,27030,45000,41.90797969,-87.7804479,"1212 N LOMBARD AVE",None,1893,4613,1924,Single-Family,1
16051030160000,205,27030,56000,41.90864177,-87.77985016,"1231 HAYES AVE",None,2048,4528,1925,Single-Family,1
16051030170000,204,27030,54000,41.90854984,-87.77985095,"1229 HAYES AVE",None,2183,4658,1923,Single-Family,1
16051030180000,203,27030,44000,41.90844894,-87.77985182,"1227 HAYES AVE",None,1396,4658,1923,Single-Family,1
16051030190000,203,27030,44000,41.90835975,-87.77985259,"1225 HAYES AVE",None,1647,4658,1923,Single-Family,1
16051030200000,204,27030,46000,41.90826477,-87.77984108,"1221 HAYES AVE",None,2009,4658,1925,Single-Family,1
16051030210000,204,27030,51000,41.90817284,-87.77984187,"1219 HAYES AVE",None,2002,4658,1923,Single-Family,1
16051030220000,203,27030,45000,41.90807756,-87.7798192,"1215 HAYES AVE",None,1672,4658,1923,Single-Family,1
16051030230000,205,27030,41000,41.90799755,-87.77981167,"1213 HAYES AVE",None,1244,4613,1923,Single-Family,1
16051030240000,206,27030,62000,41.90767471,-87.78059795,"152 LE MOYNE PKY",None,2210,4902,1925,Single-Family,1
16051030250000,203,27030,45001,41.90768603,-87.78046629,"150 LE MOYNE PKY",None,1299,4375,1924,Single-Family,1
16051030260000,203,27030,43001,41.90769433,-87.78032702,"146 LE MOYNE PKY",None,1425,4375,1925,Single-Family,1
16051030270000,203,27030,46001,41.9076938,-87.78021602,"142 LE MOYNE PKY",None,1401,4375,1924,Single-Family,1
16051030280000,203,27030,38001,41.90769619,-87.78009267,"140 LE MOYNE PKY",None,1197,4375,1924,Single-Family,1
16051030290000,206,27030,70001,41.90769554,-87.77995759,"138 LE MOYNE PKY",None,2444,4375,1925,Single-Family,1
16051030300000,204,27030,47001,41.90769765,-87.77982601,"134 LE MOYNE PKY",None,1831,4375,1925,Single-Family,1
16051030310000,206,27030,73000,41.90769424,-87.77968684,"130 LE MOYNE PKY",None,2429,5000,1931,Single-Family,1
16051030320000,523,27030,266500,41.90882955,-87.77988611,"6129 NORTH AVE",,,,,,
16051040050000,517,27030,54625,41.90893237,-87.77886265,"6111 NORTH AVE",,,,,,
16051040060000,517,27030,54625,41.90901349,-87.77879974,"6109 NORTH AVE",,,,,,
16051040070000,318,27030,306700,41.90888218,-87.77842089,"6101 NORTH AVE",,,,,,
16051040080000,203,27030,41000,41.90863266,-87.77920122,"1230 HAYES AVE",None,1530,4528,1922,Single-Family,1
16051040090000,203,27030,33000,41.90854811,-87.77918433,"1228 HAYES AVE",None,1010,4658,1925,Single-Family,1
16051040100000,203,27030,33000,41.90846391,-87.77918506,"1226 HAYES AVE",None,1010,4658,1923,Single-Family,1
16051040110000,203,27030,33000,41.90836006,-87.77919476,"1222 HAYES AVE",None,1010,4658,1923,Single-Family,1
16051040120000,203,27030,36000,41.90827552,-87.77917787,"1220 HAYES AVE",None,1053,4658,1923,Single-Family,1
16051040130000,203,27030,33000,41.90817819,-87.77919634,"1218 HAYES AVE",None,1010,4658,1923,Single-Family,1
16051040140000,206,27030,65000,41.9080807,-87.77917956,"1214 HAYES AVE",None,2344,4658,1923,Single-Family,1
16051040150000,203,27030,38000,41.90798341,-87.77915456,"1212 HAYES AVE",None,1227,4613,1923,Single-Family,1
16051040160000,203,27030,32000,41.90865516,-87.77849622,"1231 N TAYLOR AVE",None,1016,4528,1927,Single-Family,1
16051040170000,203,27030,37000,41.90855127,-87.77849712,"1229 N TAYLOR AVE",None,1245,4658,1923,Single-Family,1
16051040180000,203,27030,36000,41.90845411,-87.77849796,"1227 N TAYLOR AVE",None,1213,4658,1923,Single-Family,1
16051040190000,205,27030,48000,41.90840239,-87.7783838,"1225 N TAYLOR AVE",None,1635,4658,1923,Single-Family,1
16051040200000,205,27030,70000,41.90827864,-87.77848245,"1221 N TAYLOR AVE",None,2198,4658,1923,Single-Family,1
16051040210000,206,27030,68000,41.90818106,-87.77844806,"1219 N TAYLOR AVE",None,2438,4658,1925,Single-Family,1
16051040220000,206,27030,75272,41.90809017,-87.77845765,"1215 N TAYLOR AVE",None,2263,4658,1922,Single-Family,1
16051040230000,204,27030,55000,41.907993,-87.77845849,"1213 N TAYLOR AVE",None,2209,4613,1924,Single-Family,1
16051040240000,206,27030,73000,41.90770176,-87.77928503,"122 LE MOYNE PKY",None,2754,6791,1919,Single-Family,1
16051040250000,203,27030,53000,41.90768432,-87.77907845,"118 LE MOYNE PKY",None,1789,6250,1922,Single-Family,1
16051040260000,203,27030,41000,41.90770935,-87.77889557,"114 LE MOYNE PKY",None,1452,5000,1923,Single-Family,1
16051040270000,204,27030,52001,41.90770868,-87.77875697,"110 LE MOYNE PKY",None,2180,4375,1926,Single-Family,1
16051040280000,204,27030,55001,41.90773408,-87.77865221,"108 LE MOYNE PKY",None,2576,4375,1924,Single-Family,1
16051040290000,203,27030,41001,41.90772046,-87.77851313,"104 LE MOYNE PKY",None,1568,4375,1926,Single-Family,1
16051040300000,206,27030,69000,41.90771991,-87.77839978,"102 LE MOYNE PKY",None,2349,5000,1920,Single-Family,1
16051040310000,523,27030,178000,41.90890141,-87.77921062,"6115 NORTH AVE",,,,,,
16051050010000,212,27030,32001,41.9088874,-87.77803968,"6051 NORTH AVE",Two,2245,3125,1964,Multi-Family,1
16051050070000,391,27030,20583,,,"6037 NORTH AVE",,,,,,
16051050080000,391,27030,134483,41.90900467,-87.77744398,"6033 NORTH AVE",,,,,,
16051050090000,391,27030,221634,41.90900587,-87.77709798,"6033 NORTH AVE",,,,,,
16051050100000,206,27030,58000,41.90866134,-87.7778912,"1230 N TAYLOR AVE",None,2277,4478,1925,Single-Family,1
16051050110000,203,27030,39000,41.90856972,-87.77790609,"1228 N TAYLOR AVE",None,1482,4658,1925,Single-Family,1
16051050120000,206,27030,57000,41.90847653,-87.77790396,"1226 N TAYLOR AVE",None,2283,4658,1923,Single-Family,1
16051050130000,203,27030,39000,41.90838774,-87.77788418,"1224 N TAYLOR AVE",None,1140,4658,1925,Single-Family,1
16051050140000,203,27030,40000,41.90829033,-87.77788502,"1220 N TAYLOR AVE",None,1506,4658,1923,Single-Family,1
16051050150000,203,27030,40000,41.90820165,-87.77788873,"1218 N TAYLOR AVE",None,1591,4658,1924,Single-Family,1
16051050160000,204,27030,45000,41.90809993,-87.77787492,"1216 N TAYLOR AVE",None,1890,4658,1924,Single-Family,1
16051050170000,205,27030,55000,41.90801987,-87.77785565,"1212 N TAYLOR AVE",None,1426,4556,1924,Single-Family,1
16051050180000,205,27030,43000,41.90867075,-87.77716048,"1233 N HUMPHREY AVE",None,1644,4478,1924,Single-Family,1
16051050190000,203,27030,34000,41.90857372,-87.77718716,"1229 N HUMPHREY AVE",None,1023,4658,1924,Single-Family,1
16051050200000,205,27030,41000,41.90848828,-87.77719025,"1227 N HUMPHREY AVE",None,1552,4658,1924,Single-Family,1
16051050210000,203,27030,47000,41.90838664,-87.77719407,"1223 N HUMPHREY AVE 1",None,1567,4658,1923,Single-Family,1
16051050220000,204,27030,48000,41.90829579,-87.77721248,"1221 N HUMPHREY AVE",None,2037,4658,1923,Single-Family,1
16051050230000,206,27030,71000,41.90820057,-87.77720156,"1219 N HUMPHREY AVE",None,2247,4658,1922,Single-Family,1
16051050240000,203,27030,33000,41.90811388,-87.77720525,"1215 N HUMPHREY AVE",None,1100,4658,1920,Single-Family,1
16051050250000,203,27030,40000,41.90801883,-87.77722898,"1213 N HUMPHREY AVE",None,1520,4556,1923,Single-Family,1
16051050260000,206,27030,61000,41.90771733,-87.77799453,"52 LE MOYNE PKY",None,2300,4902,1927,Single-Family,1
16051050270000,203,27030,54001,41.90774708,-87.77786095,"48 LE MOYNE PKY",None,1799,4375,1925,Single-Family,1
16051050280000,203,27030,44001,41.90773571,-87.77772479,"46 LE MOYNE PKY",None,1498,4375,1924,Single-Family,1
16051050290000,204,27030,51001,41.90773933,-87.77759731,"42 LE MOYNE PKY",None,2201,4375,1925,Single-Family,1
16051050300000,203,27030,46001,41.90772127,-87.77746943,"40 LE MOYNE PKY",None,1539,4375,1922,Single-Family,1
16051050310000,204,27030,51001,41.90772738,-87.77734193,"38 LE MOYNE PKY",None,1897,4375,1920,Single-Family,1
16051050320000,204,27030,56001,41.9077569,-87.77721422,"34 LE MOYNE PKY",None,2081,4375,1926,Single-Family,1
16051050330000,204,27030,56000,41.90775622,-87.7770721,"30 LE MOYNE PKY",None,2861,5000,1925,Single-Family,1
16051050340000,212,27030,43001,41.90902531,-87.77763022,"6043 NORTH AVE",Four,2900,3625,1957,Multi-Family,1
16051050350000,517,27030,43750,41.90901683,-87.77757507,"6039 W NORTH AVE",,,,,,
16051050370000,517,27030,132250,41.90902693,-87.77777367,"6045 W NORTH AVE",,,,,,
16051050380000,212,27030,48001,41.90894743,-87.77795803,"6049 W NORTH AVE",Two,4500,3125,1961,Multi-Family,1
16051060110000,205,27030,39000,41.90868351,-87.77657773,"1230 N HUMPHREY AVE",None,1244,4528,1922,Single-Family,1
16051060120000,203,27030,43000,41.9085863,-87.77656977,"1228 N HUMPHREY AVE",None,1592,4658,1922,Single-Family,1
16051060130000,203,27030,33000,41.90849537,-87.77657056,"1226 N HUMPHREY AVE",None,1141,4658,1922,Single-Family,1
16051060140000,203,27030,40000,41.90839796,-87.77657141,"1224 N HUMPHREY AVE",None,1417,4658,1922,Single-Family,1
16051060150000,203,27030,41000,41.90830694,-87.77655458,"1220 N HUMPHREY AVE",None,1653,4658,1922,Single-Family,1
16051060160000,204,27030,47000,41.90820944,-87.77653839,"1218 N HUMPHREY AVE",None,1815,4658,1922,Single-Family,1
16051060170000,204,27030,54000,41.90811219,-87.77652162,"1216 N HUMPHREY AVE",None,2373,4658,1924,Single-Family,1
16051060180000,203,27030,43000,41.90802126,-87.77652241,"1214 N HUMPHREY AVE",None,1740,4608,1922,Single-Family,1
16051060190000,315,27030,178400,41.90863444,-87.77593126,"1530 N AUSTIN BLVD",,,,,,
16051060200000,204,27030,45000,41.90849868,-87.77591801,"1526 N AUSTIN BLVD",None,2075,4658,1925,Single-Family,1
16051060210000,241,27030,7919,,,"1524 N AUSTIN BLVD",,,,,,
16051060220000,211,27030,52000,41.90830533,-87.7759391,"1522 N AUSTIN BLVD 2",Two,3080,4658,1923,Multi-Family,1
16051060230000,211,27030,55000,41.90821436,-87.77593108,"1520 N AUSTIN BLVD",Two,3366,4658,1922,Multi-Family,1
16051060240000,205,27030,41000,41.90813498,-87.77587771,"1516 N AUSTIN BLVD",None,1507,4658,1917,Single-Family,1
16051060250000,211,27030,47000,41.9080313,-87.77592207,"1514 N AUSTIN BLVD 1",Two,2950,4608,1923,Multi-Family,1
16051060260000,203,27030,39000,41.90773643,-87.77666408,"24 LE MOYNE PKY",None,1518,4903,1924,Single-Family,1
16051060270000,205,27030,57001,41.90772911,-87.77654257,"22 LE MOYNE PKY",None,1809,4375,1926,Single-Family,1
16051060280000,203,27030,51000,41.90772818,-87.7763511,"12 LE MOYNE PKY",None,1783,8750,1926,Single-Family,1
16051060290000,204,27030,56001,41.90775346,-87.77616823,"10 LE MOYNE PKY",None,2144,4375,1925,Single-Family,1
16051060300000,206,27030,52001,41.9077463,-87.77602909,"8 LE MOYNE PKY",None,2386,4375,1922,Single-Family,1
16051060310000,203,27030,36001,41.90775219,-87.77590747,"6 LE MOYNE PKY",None,1213,4375,1923,Single-Family,1
16051060330000,528,27030,382750,41.90898487,-87.77632615,"6011 NORTH AVE",,,,,,
16051060341001,299,27030,12492,,,"2 LE MOYNE PKY 1N",,,,,,
16051060341002,299,27030,12473,,,"2 LE MOYNE PKY 1S",,,,,,
16051060341003,299,27030,15208,,,"2 LE MOYNE PKY 2N",,,,,,
16051060341004,299,27030,15196,,,"2 LE MOYNE PKY 2S",,,,,,
16051060341005,299,27030,15200,,,"2 LE MOYNE PKY 3N",,,,,,
16051060341006,299,27030,15210,,,"2 LE MOYNE PKY 3S",,,,,,
16051070010000,206,27010,81000,41.9071474,-87.78434011,"1140 EDMER AVE",None,2470,5735,1926,Single-Family,1
16051070020000,205,27010,60000,41.90705672,-87.78434089,"1136 EDMER AVE",None,1730,5440,1930,Single-Family,1
16051070030000,204,27010,58000,41.90695937,-87.78435463,"1132 EDMER AVE",None,1804,5440,1926,Single-Family,1
16051070040000,206,27010,83000,41.90683601,-87.78434747,"1130 EDMER AVE",None,2323,5440,1936,Single-Family,1
16051070050000,203,27010,66000,41.90675155,-87.78434819,"1126 EDMER AVE",None,1753,5440,1927,Single-Family,1
16051070060000,204,27010,58000,41.90662819,-87.78434044,"1122 EDMER AVE",None,1804,5440,1926,Single-Family,1
16051070070000,204,27010,75000,41.90651126,-87.78432382,"1120 EDMER AVE",None,1804,5440,1926,Single-Family,1
16051070080000,205,27010,66000,41.90638175,-87.78438601,"1116 EDMER AVE",None,2050,6800,1941,Single-Family,1
16051070090000,206,27010,74000,41.90623892,-87.78436962,"1112 EDMER AVE",None,2325,6800,1937,Single-Family,1
16051070100000,278,27010,102000,41.90611551,-87.78435364,"1110 EDMER AVE",None,3161,6800,2001,Single-Family,1
16051070110000,203,27010,47000,41.90597911,-87.78432838,"1106 EDMER AVE",None,1160,6800,1951,Single-Family,1
16051070120000,203,27010,40000,41.90586227,-87.78432938,"1100 EDMER AVE",None,1163,5316,1951,Single-Family,1
16051070130000,204,27010,83000,41.90717692,-87.78368735,"1141 N RIDGELAND AVE",None,2048,6403,1925,Single-Family,1
16051070140000,204,27010,80000,41.9070536,-87.7836884,"1139 N RIDGELAND AVE",None,2944,9000,1924,Single-Family,1
16051070150000,204,27010,88000,41.90689758,-87.78367723,"1131 N RIDGELAND AVE",None,3048,9000,1926,Single-Family,1
16051070160000,204,27010,68000,41.90673531,-87.78366159,"1127 N RIDGELAND AVE",None,2231,6000,1929,Single-Family,1
16051070170000,203,27010,55000,41.90661838,-87.78364497,"1123 N RIDGELAND AVE",None,1289,6000,1953,Single-Family,1
16051070180000,204,27010,78000,41.90651458,-87.78366348,"1119 N RIDGELAND AVE",None,3037,6000,1929,Single-Family,1
16051070210000,205,27010,59000,41.90615732,-87.78361427,"1111 N RIDGELAND AVE",None,1696,6750,1951,Single-Family,1
16051070220000,203,27010,54000,41.90602761,-87.783633,"1107 N RIDGELAND AVE",None,1626,6603,1953,Single-Family,1
16051070230000,203,27010,57000,41.90591105,-87.7836945,"1101 N RIDGELAND AVE",None,1632,8250,1950,Single-Family,1
16051070240000,241,27010,5400,,,"1117 N RIDGELAND AVE",,,,,,
16051070250000,203,27010,61000,41.90630664,-87.78363061,"1115 N RIDGELAND AVE",None,1793,10500,1951,Single-Family,1
16051080010000,204,27030,60000,41.90718001,-87.78297911,"1138 N RIDGELAND AVE",None,2468,5343,1927,Single-Family,1
16051080020000,206,27030,66000,41.90707626,-87.78300942,"1134 N RIDGELAND AVE",None,2399,5000,1925,Single-Family,1
16051080030000,203,27030,39000,41.90697237,-87.78301031,"1132 N RIDGELAND AVE",None,1100,5000,1924,Single-Family,1
16051080040000,203,27030,46000,41.90684896,-87.78299375,"1128 N RIDGELAND AVE",None,1598,5000,1926,Single-Family,1
16051080050000,205,27030,55000,41.90672564,-87.78299481,"1122 N RIDGELAND AVE",None,1710,5000,1925,Single-Family,1
16051080060000,205,27030,55000,41.90662184,-87.78301332,"1120 N RIDGELAND AVE",None,1930,5000,1925,Single-Family,1
16051080070000,205,27030,48000,41.90653734,-87.78300524,"1118 N RIDGELAND AVE",None,1236,5000,1926,Single-Family,1
16051080080000,206,27030,72000,41.90642033,-87.78297159,"1114 N RIDGELAND AVE",None,2471,6250,1926,Single-Family,1
16051080090000,204,27030,57000,41.9062708,-87.7829118,"1112 N RIDGELAND AVE",None,2268,5000,1925,Single-Family,1
16051080100000,204,27030,62000,41.90616044,-87.78291274,"1108 N RIDGELAND AVE",None,2254,5000,1927,Single-Family,1
16051080110000,204,27030,55000,41.90606303,-87.78291358,"1104 N RIDGELAND AVE",None,2156,5000,1925,Single-Family,1
16051080120000,204,27030,53000,41.90595274,-87.78293215,"1100 N RIDGELAND AVE",None,1917,5350,1925,Single-Family,1
16051080130000,206,27030,66000,41.90718996,-87.78235294,"1137 N HARVEY AVE",None,2296,5396,1924,Single-Family,1
16051080140000,206,27030,62000,41.90709917,-87.78238314,"1135 N HARVEY AVE",None,2430,5000,1923,Single-Family,1
16051080150000,205,27030,48000,41.90697572,-87.78235777,"1133 N HARVEY AVE",None,1624,5000,1924,Single-Family,1
16051080160000,204,27030,57000,41.90686535,-87.78235872,"1129 N HARVEY AVE",None,1857,5000,1924,Single-Family,1
16051080170000,205,27030,48000,41.90676794,-87.78235956,"1125 N HARVEY AVE",None,1583,5000,1921,Single-Family,1
16051080180000,205,27030,48000,41.90664466,-87.78236943,"1121 N HARVEY AVE",None,1580,5000,1921,Single-Family,1
16051080190000,204,27030,48000,41.90654729,-87.78237908,"1119 N HARVEY AVE",None,1809,5000,1926,Single-Family,1
16051080200000,203,27030,47001,41.90643024,-87.78233662,"1117 N HARVEY AVE",None,1764,4375,1924,Single-Family,1
16051080210000,203,27030,44001,41.90633964,-87.78235502,"1115 N HARVEY AVE",None,1484,4375,1925,Single-Family,1
16051080220000,203,27030,46001,41.90623583,-87.78237294,"1111 N HARVEY AVE",None,1777,4375,1925,Single-Family,1
16051080230000,203,27030,41001,41.90614473,-87.78233908,"1107 N HARVEY AVE",None,1326,4375,1924,Single-Family,1
16051080240000,205,27030,54001,41.90605375,-87.78233105,"1105 N HARVEY AVE",None,1864,4375,1924,Single-Family,1
16051080250000,205,27030,57001,41.90594987,-87.78233194,"1101 N HARVEY AVE",None,1699,4725,1929,Single-Family,1
16051090010000,205,27030,55000,41.90712266,-87.78188013,"221 LE MOYNE PKY",None,1784,4766,1922,Single-Family,1
16051090020000,204,27030,46001,41.90711543,-87.78172396,"217 LE MOYNE PKY",None,2076,4375,1923,Single-Family,1
16051090030000,204,27030,52628,41.90712133,-87.78160234,"215 LE MOYNE PKY",None,2005,4375,1924,Single-Family,1
16051090040000,206,27030,110001,41.90712083,-87.7814978,"213 LE MOYNE PKY",None,2865,4375,1923,Single-Family,1
16051090050000,205,27030,53001,41.90712016,-87.78135861,"209 LE MOYNE PKY",None,1768,4375,1920,Single-Family,1
16051090060000,205,27030,44001,41.90712609,-87.7812458,"207 LE MOYNE PKY",None,1460,4375,1927,Single-Family,1
16051090070000,203,27030,57001,41.90711886,-87.78108904,"205 LE MOYNE PKY",None,1574,4375,1924,Single-Family,1
16051090080000,204,27030,53000,41.9071118,-87.78096753,"201 LE MOYNE PKY",None,2112,5000,1930,Single-Family,1
16051090090000,205,27030,41000,41.90685296,-87.78173124,"1126 N HARVEY AVE",None,1276,4020,1924,Single-Family,1
16051090100000,205,27030,43000,41.90677498,-87.78173191,"1124 N HARVEY AVE",None,1240,4080,1920,Single-Family,1
16051090110000,205,27030,45000,41.90669716,-87.78171496,"1122 N HARVEY AVE",None,1695,4080,1920,Single-Family,1
16051090120000,205,27030,53000,41.90660623,-87.78171574,"1120 N HARVEY AVE",None,1735,4080,1921,Single-Family,1
16051090130000,203,27030,38000,41.90652181,-87.78172528,"1118 N HARVEY AVE",None,1145,4080,1921,Single-Family,1
16051090140000,205,27030,55000,41.90644404,-87.78171714,"1116 N HARVEY AVE",None,1949,4080,1920,Single-Family,1
16051090150000,205,27030,48000,41.90636606,-87.78171781,"1112 N HARVEY AVE",None,1754,4080,1921,Single-Family,1
16051090160000,205,27030,44000,41.90628161,-87.78171854,"1110 N HARVEY AVE",None,1236,4080,1922,Single-Family,1
16051090170000,205,27030,39000,41.90620388,-87.78171921,"1108 N HARVEY AVE",None,1236,4080,1923,Single-Family,1
16051090180000,203,27030,39000,41.90610642,-87.78171124,"1106 N HARVEY AVE",None,1224,4080,1922,Single-Family,1
16051090190000,206,27030,66000,41.9060414,-87.78171179,"1104 N HARVEY AVE",None,2323,4080,1924,Single-Family,1
16051090200000,203,27030,51000,41.90594399,-87.78171263,"1100 N HARVEY AVE",None,1688,4319,1923,Single-Family,1
16051090210000,203,27030,39000,41.90686278,-87.78108041,"1127 N LOMBARD AVE",None,1139,4690,1923,Single-Family,1
16051090220000,205,27030,48000,41.90675229,-87.78105552,"1125 N LOMBARD AVE",None,1433,4760,1927,Single-Family,1
16051090230000,203,27030,38000,41.90666144,-87.78107333,"1123 N LOMBARD AVE",None,1100,4760,1923,Single-Family,1
16051090240000,203,27030,43000,41.90658375,-87.78108281,"1119 N LOMBARD AVE",None,1386,4760,1922,Single-Family,1
16051090250000,203,27030,52000,41.90647334,-87.78107495,"1117 N LOMBARD AVE",None,1734,4760,1924,Single-Family,1
16051090260000,203,27030,48000,41.90637589,-87.78106698,"1113 N LOMBARD AVE",None,1704,4760,1923,Single-Family,1
16051090270000,204,27030,47000,41.906272,-87.78106788,"1111 N LOMBARD AVE",None,1920,4760,1923,Single-Family,1
16051090280000,278,27030,90000,41.90618103,-87.78106044,"1109 N LOMBARD AVE",None,2316,4760,2014,Single-Family,1
